LineNum,LineFull,unixTime,UTCDate,UTCsod,UTCTime,Latitude,Longitude,X_EPSG_3031,Y_EPSG_3031,DICE_SurfElev,DICE_Thickness,DICE_IceBase,DICE_FileNum
L840,L840:2004,1480300704,2016/11/28,9504,02:38:24,-78.2574538591,-179.854671141,-3247.08127184122,-1280156.29456343,-18.989504136894,266.92828077267,-285.917784909564,7
L840,L840:2004,1480300705,2016/11/28,9505,02:38:25,-78.2574563646,-179.858639,-3158.42694104874,-1280156.2413702,-18.854226970441,268.31538726765,-287.169614238091,7
L840,L840:2004,1480300706,2016/11/28,9506,02:38:26,-78.2574582474,-179.862607136,-3069.76660808972,-1280156.25039669,-17.72445474883,270.10437072394,-287.82882547277,7
L840,L840:2004,1480300707,2016/11/28,9507,02:38:27,-78.2574595581,-179.866575488,-2981.10160917637,-1280156.31608485,-17.601283575695,269.02402133511,-286.625304910805,7
L840,L840:2004,1480300708,2016/11/28,9508,02:38:28,-78.2574605,-179.870544183,-2892.42904371542,-1280156.41612694,-17.48245341924,267.74547470244,-285.22792812168,7
L840,L840:2004,1480300709,2016/11/28,9509,02:38:29,-78.2574612757,-179.87451317,-2803.74999450979,-1280156.52828252,-17.366434751278,267.05705281222,-284.423487563498,7
L840,L840:2004,1480300710,2016/11/28,9510,02:38:30,-78.2574620441,-179.878482364,-2715.06632035396,-1280156.63510615,-17.259010084675,271.33987283486,-288.598882919535,7
L840,L840:2004,1480300711,2016/11/28,9511,02:38:31,-78.2574628441,-179.882451938,-2626.37414741711,-1280156.73233531,-17.186839914655,275.99938844172,-293.186228356375,7
L840,L840:2004,1480300712,2016/11/28,9512,02:38:32,-78.2574636866,-179.886421903,-2537.67322869909,-1280156.81877241,-17.128238912382,278.74802206601,-295.876260978392,7
L840,L840:2004,1480300713,2016/11/28,9513,02:38:33,-78.257464475,-179.8903923,-2448.96266981566,-1280156.90501972,-17.077700082601,279.24684833885,-296.324548421451,7
L840,L840:2004,1480300714,2016/11/28,9514,02:38:34,-78.2574653837,-179.894363001,-2360.24529456293,-1280156.97192866,-17.054697913351,278.11279373518,-295.167491648531,7
L840,L840:2004,1480300715,2016/11/28,9515,02:38:35,-78.2574666156,-179.898334282,-2271.51489994102,-1280156.99723947,-17.046535247074,277.28055868465,-294.327093931724,7
L840,L840:2004,1480300716,2016/11/28,9516,02:38:36,-78.2574682892,-179.902306169,-2182.77089065808,-1280156.96794443,-16.06530969449,273.76448298076,-289.82979267525,7
L840,L840:2004,1480300717,2016/11/28,9517,02:38:37,-78.2574702365,-179.906278889,-2094.00823553558,-1280156.90248788,-17.115084084977,270.65184380271,-287.766927887687,7
L840,L840:2004,1480300718,2016/11/28,9518,02:38:38,-78.2574722405,-179.910252402,-2005.22787227478,-1280156.8246814,-17.192423252764,277.09613475122,-294.288558003984,7
L840,L840:2004,1480300719,2016/11/28,9519,02:38:39,-78.2574739196,-179.914226752,-1916.42888221193,-1280156.77640535,-17.273576912596,285.68124671452,-302.954823627116,7
L840,L840:2004,1480300720,2016/11/28,9520,02:38:40,-78.2574750469,-179.918201915,-1827.6118301384,-1280156.78255853,-17.365296743689,283.74548481286,-301.110781556549,7
L840,L840:2004,1480300721,2016/11/28,9521,02:38:41,-78.2574755975,-179.922177914,-1738.77619370083,-1280156.84587078,-16.467410533895,284.50614778329,-300.973558317185,7
L840,L840:2004,1480300722,2016/11/28,9522,02:38:42,-78.2574757966,-179.926154768,-1649.92150377489,-1280156.94162191,-16.577289031105,284.80159259517,-301.378881626275,7
L840,L840:2004,1480300723,2016/11/28,9523,02:38:43,-78.2574758128,-179.930132418,-1561.04904842058,-1280157.05130163,-16.701611192861,284.08272974877,-300.784340941631,7
L840,L840:2004,1480300724,2016/11/28,9524,02:38:44,-78.25747578,-179.934110881,-1472.15842714924,-1280157.16021044,-16.81849720289,284.37552426934,-301.19402147223,7
L840,L840:2004,1480300725,2016/11/28,9525,02:38:45,-78.2574757124,-179.938090127,-1383.25030787004,-1280157.2667853,-16.940259032273,284.13289508277,-301.073154115043,7
L840,L840:2004,1480300726,2016/11/28,9526,02:38:46,-78.2574756911,-179.942070189,-1294.32394389463,-1280157.36212219,-17.061025208644,284.93065827351,-301.991683482154,7
L840,L840:2004,1480300727,2016/11/28,9527,02:38:47,-78.2574759261,-179.946050985,-1205.38114712692,-1280157.42316696,-17.173030392445,283.10664319519,-300.279673587635,7
L840,L840:2004,1480300728,2016/11/28,9528,02:38:48,-78.2574764237,-179.950032419,-1116.42406817928,-1280157.44922287,-17.268058371909,284.81673589192,-302.084794263829,7
L840,L840:2004,1480300729,2016/11/28,9529,02:38:49,-78.2574771861,-179.954014476,-1027.45304843836,-1280157.44004521,-17.351337034729,286.97944933322,-304.330786367949,7
L840,L840:2004,1480300730,2016/11/28,9530,02:38:50,-78.2574781234,-179.957997161,-938.467989913394,-1280157.40549815,-17.426356535882,286.71503517493,-304.141391710812,7
L840,L840:2004,1480300731,2016/11/28,9531,02:38:51,-78.2574789991,-179.961980489,-849.468579117672,-1280157.3715361,-17.502875374508,284.80666969988,-302.309545074388,7
L840,L840:2004,1480300732,2016/11/28,9532,02:38:52,-78.2574795571,-179.965964343,-760.457445897487,-1280157.36626285,-17.588869529492,281.82595475043,-299.414824279922,7
L840,L840:2004,1480300733,2016/11/28,9533,02:38:53,-78.2574797339,-179.969948489,-671.439815316482,-1280157.39664265,-17.648784036327,281.73214534198,-299.380929378307,7
L840,L840:2004,1480300734,2016/11/28,9534,02:38:54,-78.2574795408,-179.973933018,-582.413645304071,-1280157.46143486,-17.697067532933,282.29044513069,-299.987512663623,7
L840,L840:2004,1480300735,2016/11/28,9535,02:38:55,-78.2574791521,-179.977917543,-493.387567172962,-1280157.541504,-17.728658861832,282.13095050024,-299.859609362072,7
L840,L840:2004,1480300736,2016/11/28,9536,02:38:56,-78.2574788421,-179.981902253,-404.357344544722,-1280157.60674555,-17.747921694967,281.17204300416,-298.919964699127,7
L840,L840:2004,1480300737,2016/11/28,9537,02:38:57,-78.2574786575,-179.985887008,-315.32610640484,-1280157.65203232,-17.757185526567,280.6171510709,-298.374336597467,7
L840,L840:2004,1480300738,2016/11/28,9538,02:38:58,-78.2574786988,-179.989871763,-226.294859538246,-1280157.66633351,-17.740847518127,281.54501832681,-299.285865844937,7
L840,L840:2004,1480300739,2016/11/28,9539,02:38:59,-78.2574789588,-179.993856656,-137.260526305285,-1280157.65043969,-17.715565689109,284.43780160544,-302.153367294549,7
L840,L840:2004,1480300740,2016/11/28,9540,02:39:00,-78.2574794115,-179.99784169,-48.2230452224745,-1280157.60720385,-17.690323191923,285.25042732152,-302.940750513443,7
L840,L840:2004,1480300741,2016/11/28,9541,02:39:01,-78.2574798116,179.9981731301,40.8176892045462,-1280157.5635483,-18.677392076998,285.80633118801,-304.483723265008,7
L840,L840:2004,1480300742,2016/11/28,9542,02:39:02,-78.2574799453,179.9941878761,129.860075904754,-1280157.5429382,-18.663903905547,286.06074745708,-304.724651362627,7
L840,L840:2004,1480300743,2016/11/28,9543,02:39:03,-78.2574798128,179.9902026305,218.902277251038,-1280157.54535158,-17.638190854425,285.68369499163,-303.321885846055,7
L840,L840:2004,1480300744,2016/11/28,9544,02:39:04,-78.2574793812,179.9862173684,307.944856116571,-1280157.57439928,-17.599614181019,283.47909519996,-301.078709380979,7
L840,L840:2004,1480300745,2016/11/28,9545,02:39:05,-78.2574787167,179.9822320256,396.989251086006,-1280157.62281499,-17.546939186725,282.58656732201,-300.133506508735,7
L840,L840:2004,1480300746,2016/11/28,9546,02:39:06,-78.2574778412,179.9782467275,486.032664343136,-1280157.68819574,-17.484681340676,280.24047629226,-297.725157632936,7
L840,L840:2004,1480300747,2016/11/28,9547,02:39:07,-78.2574768436,179.9742614612,575.075384129411,-1280157.76078437,-18.421959064616,271.56547938383,-289.987438448446,7
L840,L840:2004,1480300748,2016/11/28,9548,02:39:08,-78.2574758629,179.9702760479,664.12139981974,-1280157.82532298,-17.360871343386,265.89261282671,-283.253484170096,7
L840,L840:2004,1480300749,2016/11/28,9549,02:39:09,-78.2574750159,179.9662905005,753.170414829086,-1280157.86899163,-19.305701288119,260.18590615246,-279.491607440579,7
L840,L840:2004,1480300750,2016/11/28,9550,02:39:10,-78.2574741966,179.9623048233,842.22233724546,-1280157.90342381,-19.264689952942,255.68778297325,-274.952472926192,7
L840,L840:2004,1480300751,2016/11/28,9551,02:39:11,-78.2574733838,179.9583188993,931.27978182254,-1280157.93094383,-19.237379126427,251.70261540058,-270.939994527007,7
L840,L840:2004,1480300752,2016/11/28,9552,02:39:12,-78.2574726183,179.9543328832,1020.33928795417,-1280157.94707527,-19.210969124401,254.35887740115,-273.569846525551,7
L840,L840:2004,1480300753,2016/11/28,9553,02:39:13,-78.2574718883,179.9503467501,1109.40141158944,-1280157.95311235,-18.199907246033,262.15783731526,-280.357744561293,7
L840,L840:2004,1480300754,2016/11/28,9554,02:39:14,-78.2574711351,179.9463604605,1198.4670400623,-1280157.95549632,-18.187594746033,270.73791426784,-288.925509013873,7
L840,L840:2004,1480300755,2016/11/28,9555,02:39:15,-78.2574703334,179.9423741034,1287.53418774067,-1280157.95700525,-18.16019557575,278.18604997353,-296.34624554928,7
L840,L840:2004,1480300756,2016/11/28,9556,02:39:16,-78.2574693673,179.9383876739,1376.60297846489,-1280157.97035934,-18.128452403632,282.29930417646,-300.427756580092,7
L840,L840:2004,1480300757,2016/11/28,9557,02:39:17,-78.2574681891,179.9344009753,1465.67781642567,-1280158.00078854,-17.114873026568,286.45130854266,-303.566181569228,7
L840,L840:2004,1480300758,2016/11/28,9558,02:39:18,-78.2574667916,179.9304138664,1554.76186184103,-1280158.049078,-17.116416197223,287.35441635812,-304.470832555343,7
L840,L840:2004,1480300759,2016/11/28,9559,02:39:19,-78.2574652609,179.9264263627,1643.85476085324,-1280158.10577631,-17.121185526568,288.80940734592,-305.930592872488,7
L840,L840:2004,1480300760,2016/11/28,9560,02:39:20,-78.2574636665,179.9224385517,1732.95455074767,-1280158.16325629,-17.127560526567,288.75375618378,-305.881316710347,7
L840,L840:2004,1480300761,2016/11/28,9561,02:39:21,-78.2574620862,179.9184505159,1822.05937710549,-1280158.21298017,-17.137485697629,288.66593520247,-305.803420900099,7
L840,L840:2004,1480300762,2016/11/28,9562,02:39:22,-78.2574604142,179.9144621191,1911.17229962067,-1280158.26655446,-17.148028866815,288.14059904513,-305.288627911945,7
L840,L840:2004,1480300763,2016/11/28,9563,02:39:23,-78.2574587304,179.9104735059,2000.29007546768,-1280158.31521307,-17.157873026568,289.38988582199,-306.547758848558,7
L840,L840:2004,1480300764,2016/11/28,9564,02:39:24,-78.257457038,179.9064846241,2089.41387021647,-1280158.35860188,-17.159169856118,289.07978089738,-306.238950753498,7
L840,L840:2004,1480300765,2016/11/28,9565,02:39:25,-78.2574554685,179.902495478,2178.5435629953,-1280158.382287,-17.162355198376,289.38569801603,-306.548053214406,7
L840,L840:2004,1480300766,2016/11/28,9566,02:39:26,-78.2574539013,179.8985061148,2267.67811941373,-1280158.39950552,-17.167201354219,288.12492273567,-305.292124089889,7
L840,L840:2004,1480300767,2016/11/28,9567,02:39:27,-78.2574522711,179.8945165144,2356.81800127653,-1280158.41742262,-17.156624355721,286.02585272256,-303.182477078281,7
L840,L840:2004,1480300768,2016/11/28,9568,02:39:28,-78.2574506155,179.8905270459,2445.95495491716,-1280158.43192615,-17.124323007494,286.09986906051,-303.224192068004,7
L840,L840:2004,1480300769,2016/11/28,9569,02:39:29,-78.2574489237,179.8865373303,2535.0974508226,-1280158.4441853,-17.098304354354,286.92737567004,-304.025680024394,7
L840,L840:2004,1480300770,2016/11/28,9570,02:39:30,-78.2574472839,179.8825472745,2624.24754967686,-1280158.44451427,-16.089713807102,287.72043151191,-303.810145319012,7
L840,L840:2004,1480300771,2016/11/28,9571,02:39:31,-78.2574456488,179.8785568256,2713.40644280428,-1280158.43810037,-16.107502825166,288.10658786033,-304.214090685496,7
L840,L840:2004,1480300772,2016/11/28,9572,02:39:32,-78.2574439606,179.8745658589,2802.5769297201,-1280158.4312795,-16.156894685941,278.02173334754,-294.178628033481,7
L840,L840:2004,1480300773,2016/11/28,9573,02:39:33,-78.2574421593,179.8705742379,2891.76207590318,-1280158.43062765,-16.23799484401,272.62204851896,-288.86004336297,7
L840,L840:2004,1480300774,2016/11/28,9574,02:39:34,-78.2574402254,179.866581962,2980.96190190404,-1280158.43828196,-16.322716847299,278.36911054678,-294.691827394079,7
L840,L840:2004,1480300775,2016/11/28,9575,02:39:35,-78.2574380968,179.8625889891,3070.17736731791,-1280158.46105288,-16.413482358623,280.04488885941,-296.458371218033,7
L840,L840:2004,1480300776,2016/11/28,9576,02:39:36,-78.2574357983,179.8585952436,3159.41015859122,-1280158.49621106,-16.527039539661,280.05096912039,-296.578008660051,7
L840,L840:2004,1480300777,2016/11/28,9577,02:39:37,-78.2574332648,179.8546005811,3248.66352365049,-1280158.55088972,-16.657342045365,279.86312895246,-296.520470997825,7
L840,L840:2004,1480300778,2016/11/28,9578,02:39:38,-78.2574306552,179.8506049763,3337.93798726199,-1280158.60764305,-16.777630207614,277.12477191369,-293.902402121304,7
L840,L840:2004,1480300779,2016/11/28,9579,02:39:39,-78.2574281354,179.8466084391,3427.23328079898,-1280158.64825887,-15.920686168366,275.54390355215,-291.464589720516,7
L840,L840:2004,1480300780,2016/11/28,9580,02:39:40,-78.2574255846,179.8426109799,3516.54920582081,-1280158.68599187,-17.065427711944,273.39635457212,-290.461782284064,7
L840,L840:2004,1480300781,2016/11/28,9581,02:39:41,-78.2574231088,179.838612715,3605.88313134612,-1280158.70921102,-17.230960053296,271.72135928805,-288.952319341346,7
L840,L840:2004,1480300782,2016/11/28,9582,02:39:42,-78.2574206839,179.8346136458,3695.23503157364,-1280158.72055775,-17.348158865435,271.7743349091,-289.122493774535,7
L840,L840:2004,1480300783,2016/11/28,9583,02:39:43,-78.2574185468,179.8306138238,3784.60367736657,-1280158.69403078,-17.446178500265,271.74441654507,-289.190595045335,7
L840,L840:2004,1480300784,2016/11/28,9584,02:39:44,-78.2574167965,179.8266131124,3873.9920808437,-1280158.61875164,-17.552610538793,274.60526897795,-292.157879516743,7
L840,L840:2004,1480300785,2016/11/28,9585,02:39:45,-78.2574152965,179.8226114237,3963.40224300214,-1280158.50969164,-16.667589820513,277.41416624585,-294.081756066363,7
L840,L840:2004,1480300786,2016/11/28,9586,02:39:46,-78.2574139595,179.8186088656,4052.83177717293,-1280158.37643544,-17.764420505088,276.364514573,-294.128935078088,7
L840,L840:2004,1480300787,2016/11/28,9587,02:39:47,-78.2574128587,179.8146053702,4142.28217025458,-1280158.21094003,-17.853247890493,275.01534213071,-292.868590021203,7
L840,L840:2004,1480300788,2016/11/28,9588,02:39:48,-78.2574118422,179.8106010181,4231.75167063614,-1280158.02987873,-17.929958851042,274.36234102512,-292.292299876162,7
L840,L840:2004,1480300789,2016/11/28,9589,02:39:49,-78.2574105432,179.8065961193,4321.23348550464,-1280157.87352892,-17.966540830236,273.16502928731,-291.131570117546,7
L840,L840:2004,1480300790,2016/11/28,9590,02:39:50,-78.257408625,179.8025907107,4410.72692378924,-1280157.77884524,-17.011928261464,272.29854807472,-289.310476336184,7
L840,L840:2004,1480300791,2016/11/28,9591,02:39:51,-78.2574059319,179.7985849582,4500.22835267858,-1280157.76292708,-18.025026307102,271.36024668561,-289.385272992712,7
L840,L840:2004,1480300792,2016/11/28,9592,02:39:52,-78.2574027459,179.7945789276,4589.73620843699,-1280157.79482726,-17.029304587637,271.75705276208,-288.786357349717,7
L840,L840:2004,1480300793,2016/11/28,9593,02:39:53,-78.2573991166,179.7905728226,4679.24593081458,-1280157.86911721,-18.035436155821,271.3038636419,-289.339299797721,7
L840,L840:2004,1480300794,2016/11/28,9594,02:39:54,-78.2573951246,179.7865665478,4768.75962814645,-1280157.97694241,-18.04529898317,270.53967670291,-288.58497568608,7
L840,L840:2004,1480300795,2016/11/28,9595,02:39:55,-78.2573911149,179.7825599988,4858.27949724944,-1280158.08042786,-18.05427330602,270.76962323911,-288.82389654513,7
L840,L840:2004,1480300796,2016/11/28,9596,02:39:56,-78.257387492,179.7785531392,4947.8061797916,-1280158.13517345,-18.068901307102,268.17446170844,-286.243363015542,7
L840,L840:2004,1480300797,2016/11/28,9597,02:39:57,-78.2573843223,179.7745458858,5037.34149668775,-1280158.13388273,-18.089251835537,268.48049023614,-286.569742071677,7
L840,L840:2004,1480300798,2016/11/28,9598,02:39:58,-78.2573816196,179.7705381444,5126.88753570529,-1280158.07503086,-18.118761829569,267.90653725513,-286.025299084699,7
L840,L840:2004,1480300799,2016/11/28,9599,02:39:59,-78.2573792334,179.766530031,5216.44176117333,-1280157.97514417,-18.154506982797,268.47406927809,-286.628576260887,7
L840,L840:2004,1480300800,2016/11/28,9600,02:40:00,-78.257376843,179.7625215758,5306.003636493,-1280157.86942199,-18.197754657959,267.28641994972,-285.484174607679,7
L840,L840:2004,1480300801,2016/11/28,9601,02:40:01,-78.2573742765,179.7585130028,5395.5682360161,-1280157.77675056,-18.179231130796,266.78647527527,-284.965706406066,7
L840,L840:2004,1480300802,2016/11/28,9602,02:40:02,-78.2573715979,179.754503933,5485.14400124604,-1280157.69006875,-18.1679106295,267.92971001113,-286.09762064063,7
L840,L840:2004,1480300803,2016/11/28,9603,02:40:03,-78.2573688735,179.7504943941,5574.7302837374,-1280157.60210021,-18.159098630191,266.76484839506,-284.923947025251,7
L840,L840:2004,1480300804,2016/11/28,9604,02:40:04,-78.2573660698,179.7464843725,5664.32740423698,-1280157.51651815,-18.146804630581,267.79542820414,-285.942232834721,7
L840,L840:2004,1480300805,2016/11/28,9605,02:40:05,-78.257363239,179.7424738297,5753.93619858491,-1280157.42758727,-19.121631648593,269.26515063072,-288.386782279313,7
L840,L840:2004,1480300806,2016/11/28,9606,02:40:06,-78.2573603633,179.7384628481,5843.55483482142,-1280157.33726713,-19.069989494358,267.99271932434,-287.062708818698,7
L840,L840:2004,1480300807,2016/11/28,9607,02:40:07,-78.2573575696,179.7344513796,5933.18432368571,-1280157.2316229,-19.007339496066,266.79055111932,-285.797890615386,7
L840,L840:2004,1480300808,2016/11/28,9608,02:40:08,-78.2573549055,179.7304394288,6022.82453548828,-1280157.10542848,-18.958228499601,266.80010404385,-285.758332543451,7
L840,L840:2004,1480300809,2016/11/28,9609,02:40:09,-78.2573520976,179.7264272455,6112.47002880364,-1280156.98871503,-18.891792121074,265.58681569938,-284.478607820454,7
L840,L840:2004,1480300810,2016/11/28,9610,02:40:10,-78.2573490488,179.7224151092,6202.11461328406,-1280156.89216882,-18.774647147005,267.12523750046,-285.899884647465,7
L840,L840:2004,1480300811,2016/11/28,9611,02:40:11,-78.2573456476,179.7184029085,6291.76084319369,-1280156.82801535,-19.652733639355,267.1841686058,-286.836902245155,7
L840,L840:2004,1480300812,2016/11/28,9612,02:40:12,-78.2573418451,179.7143906654,6381.40826142785,-1280156.80162372,-19.539288806962,266.32862344169,-285.867912248652,7
L840,L840:2004,1480300813,2016/11/28,9613,02:40:13,-78.2573376087,179.7103784359,6471.05564368014,-1280156.81657798,-19.415382810505,265.21462032525,-284.630003135755,7
L840,L840:2004,1480300814,2016/11/28,9614,02:40:14,-78.2573331687,179.7063661724,6560.70393350026,-1280156.84759637,-19.254408775456,265.33340103377,-284.587809809226,7
L840,L840:2004,1480300815,2016/11/28,9615,02:40:15,-78.2573288044,179.7023539182,6650.35200844664,-1280156.86402947,-20.057547974413,265.71035840478,-285.767906379193,7
L840,L840:2004,1480300816,2016/11/28,9616,02:40:16,-78.2573245866,179.6983416038,6740.00137825759,-1280156.85809861,-18.863158102806,266.43121643593,-285.294374538736,7
L840,L840:2004,1480300817,2016/11/28,9617,02:40:17,-78.2573204857,179.6943292542,6829.65149787365,-1280156.83305519,-19.680174132009,266.2528374602,-285.933011592209,7
L840,L840:2004,1480300818,2016/11/28,9618,02:40:18,-78.2573163869,179.6903169388,6919.30088165956,-1280156.80150717,-18.482042749989,268.64690571893,-287.128948468919,7
L840,L840:2004,1480300819,2016/11/28,9619,02:40:19,-78.2573123661,179.6863046864,7008.94884004307,-1280156.75512793,-18.249216103746,269.0780256001,-287.327241703846,7
L840,L840:2004,1480300820,2016/11/28,9620,02:40:20,-78.2573084497,179.6822923237,7098.59922675189,-1280156.69099879,-19.065546322167,267.95581207562,-287.021358397787,7
L840,L840:2004,1480300821,2016/11/28,9621,02:40:21,-78.2573043835,179.6782797824,7188.25372162012,-1280156.63701005,-18.91700002278,267.75570491331,-286.67270493609,7
L840,L840:2004,1480300822,2016/11/28,9622,02:40:22,-78.2573000827,179.6742669676,7277.91450092088,-1280156.60245589,-18.80929437803,265.57731821635,-284.38661259438,7
L840,L840:2004,1480300823,2016/11/28,9623,02:40:23,-78.2572955204,179.67025384,7367.58246469322,-1280156.5902823,-18.721643756052,264.62609125112,-283.347735007172,7
L840,L840:2004,1480300824,2016/11/28,9624,02:40:24,-78.2572908491,179.6662404692,7457.2559659576,-1280156.58375944,-18.64394004694,262.51754242302,-281.16148246996,7
L840,L840:2004,1480300825,2016/11/28,9625,02:40:25,-78.2572861376,179.6622267906,7546.93640562739,-1280156.5753266,-18.586295585473,260.56452295229,-279.150818537763,7
L840,L840:2004,1480300826,2016/11/28,9626,02:40:26,-78.2572813953,179.658212793,7636.62402827576,-1280156.56394914,-17.534960496547,259.8384053813,-277.373365877847,7
L840,L840:2004,1480300827,2016/11/28,9627,02:40:27,-78.2572766473,179.6541985129,7726.31800202882,-1280156.54687569,-18.477992572275,259.33266697026,-277.810659542535,7
L840,L840:2004,1480300828,2016/11/28,9628,02:40:28,-78.2572719213,179.650184024,7816.01666134077,-1280156.52107478,-18.412730895395,259.39315233228,-277.805883227675,7
L840,L840:2004,1480300829,2016/11/28,9629,02:40:29,-78.2572672894,179.6461693515,7905.71939335263,-1280156.47863571,-17.322332322409,258.60521994271,-275.927552265119,7
