LineNum,LineFull,SCALE_X_ESPG_3031,SCALE_Y_ESPG_3031,SCALE_Dice_SurfElev,,X_EPSG_3031,Y_EPSG_3031,DICE_SurfElev
T1070,T1070:2007,-5.34154002,-60.42871843,,-9999,-53415.4002,-604287.1843,
T1070,T1070:2007,-5.341540707,-60.43557216,,-9999,-53415.40707,-604355.7216,
T1070,T1070:2007,-5.341546104,-60.44522734,,-9999,-53415.46104,-604452.2734,
T1070,T1070:2007,-5.341552639,-60.45488565,,-9999,-53415.52639,-604548.8565,
T1070,T1070:2007,-5.341554317,-60.46454815,,-9999,-53415.54317,-604645.4815,
T1070,T1070:2007,-5.341549566,-60.47421435,,-9999,-53415.49566,-604742.1435,
T1070,T1070:2007,-5.341538668,-60.48388424,,-9999,-53415.38668,-604838.8424,
T1070,T1070:2007,-5.34152216,-60.49355731,,-9999,-53415.2216,-604935.5731,
T1070,T1070:2007,-5.341498688,-60.50323393,,-9999,-53414.98688,-605032.3393,
T1070,T1070:2007,-5.341465634,-60.51291504,,-9999,-53414.65634,-605129.1504,
T1070,T1070:2007,-5.341423616,-60.52260138,,-9999,-53414.23616,-605226.0138,
T1070,T1070:2007,-5.341379606,-60.53229239,,-9999,-53413.79606,-605322.9239,
T1070,T1070:2007,-5.341341403,-60.54198735,,-9999,-53413.41403,-605419.8735,
T1070,T1070:2007,-5.341309241,-60.55168692,,-9999,-53413.09241,-605516.8692,
T1070,T1070:2007,-5.341279189,-60.56139149,,-9999,-53412.79189,-605613.9149,
T1070,T1070:2007,-5.341249641,-60.57109983,,-9999,-53412.49641,-605710.9983,
T1070,T1070:2007,-5.341222703,-60.58081058,,-9999,-53412.22703,-605808.1058,
T1070,T1070:2007,-5.341198573,-60.59052316,,-9999,-53411.98573,-605905.2316,
T1070,T1070:2007,-5.341172816,-60.6002382,,-9999,-53411.72816,-606002.382,
T1070,T1070:2007,-5.341141531,-60.60995528,,-9999,-53411.41531,-606099.5528,
T1070,T1070:2007,-5.341103611,-60.61967455,,-9999,-53411.03611,-606196.7455,
T1070,T1070:2007,-5.341062641,-60.6293953,,-9999,-53410.62641,-606293.953,
T1070,T1070:2007,-5.341019528,-60.63911665,,-9999,-53410.19528,-606391.1665,
T1070,T1070:2007,-5.340973896,-60.64883888,,-9999,-53409.73896,-606488.3888,
T1070,T1070:2007,-5.340923713,-60.65856252,,-9999,-53409.23713,-606585.6252,
T1070,T1070:2007,-5.340870608,-60.66828768,,-9999,-53408.70608,-606682.8768,
T1070,T1070:2007,-5.34081797,-60.67801396,,-9999,-53408.1797,-606780.1396,
T1070,T1070:2007,-5.34076781,-60.68774141,,-9999,-53407.6781,-606877.4141,
T1070,T1070:2007,-5.340719877,-60.69747025,,-9999,-53407.19877,-606974.7025,
T1070,T1070:2007,-5.340671241,-60.7072008,,-9999,-53406.71241,-607072.008,
T1070,T1070:2007,-5.340620297,-60.7169326,,-9999,-53406.20297,-607169.326,
T1070,T1070:2007,-5.340568876,-60.72666489,,-9999,-53405.68876,-607266.6489,
T1070,T1070:2007,-5.340519236,-60.73639752,,-9999,-53405.19236,-607363.9752,
T1070,T1070:2007,-5.340474761,-60.74613053,,-9999,-53404.74761,-607461.3053,
T1070,T1070:2007,-5.340433829,-60.75586459,,-9999,-53404.33829,-607558.6459,
T1070,T1070:2007,-5.340392173,-60.76560039,,-9999,-53403.92173,-607656.0039,
T1070,T1070:2007,-5.340348186,-60.77533774,,-9999,-53403.48186,-607753.3774,
T1070,T1070:2007,-5.340305457,-60.78507608,,-9999,-53403.05457,-607850.7608,
T1070,T1070:2007,-5.340266476,-60.79481505,,-9999,-53402.66476,-607948.1505,
T1070,T1070:2007,-5.340231355,-60.8045555,,-9999,-53402.31355,-608045.555,
T1070,T1070:2007,-5.3401968,-60.81429817,,-9999,-53401.968,-608142.9817,
T1070,T1070:2007,-5.340160785,-60.82404271,,-9999,-53401.60785,-608240.4271,
T1070,T1070:2007,-5.340124831,-60.83378853,,-9999,-53401.24831,-608337.8853,
T1070,T1070:2007,-5.340090467,-60.84353599,,-9999,-53400.90467,-608435.3599,
T1070,T1070:2007,-5.340059384,-60.85328527,,-9999,-53400.59384,-608532.8527,
T1070,T1070:2007,-5.340032956,-60.8630357,,-9999,-53400.32956,-608630.357,
T1070,T1070:2007,-5.340009713,-60.87278704,,-9999,-53400.09713,-608727.8704,
T1070,T1070:2007,-5.339987327,-60.8825395,,-9999,-53399.87327,-608825.395,
T1070,T1070:2007,-5.339965332,-60.89229339,,-9999,-53399.65332,-608922.9339,
T1070,T1070:2007,-5.339944141,-60.90204853,,-9999,-53399.44141,-609020.4853,
T1070,T1070:2007,-5.339923681,-60.91180486,,-9999,-53399.23681,-609118.0486,
T1070,T1070:2007,-5.339901014,-60.92156222,,-9999,-53399.01014,-609215.6222,
T1070,T1070:2007,-5.339874948,-60.9313208,,-9999,-53398.74948,-609313.208,
T1070,T1070:2007,-5.339844637,-60.94108069,,-9999,-53398.44637,-609410.8069,
T1070,T1070:2007,-5.339811028,-60.95084228,,-9999,-53398.11028,-609508.4228,
T1070,T1070:2007,-5.339776016,-60.96060556,,-9999,-53397.76016,-609606.0556,
T1070,T1070:2007,-5.339740487,-60.97037082,,-9999,-53397.40487,-609703.7082,
T1070,T1070:2007,-5.339705427,-60.98013824,,-9999,-53397.05427,-609801.3824,
T1070,T1070:2007,-5.339670012,-60.98990751,,-9999,-53396.70012,-609899.0751,
T1070,T1070:2007,-5.339634284,-60.99967853,,-9999,-53396.34284,-609996.7853,
T1070,T1070:2007,-5.339598455,-61.00945053,,-9999,-53395.98455,-610094.5053,
T1070,T1070:2007,-5.339562024,-61.01922328,,-9999,-53395.62024,-610192.2328,
T1070,T1070:2007,-5.33952435,-61.02899742,,-9999,-53395.2435,-610289.9742,
T1070,T1070:2007,-5.339485513,-61.0387733,,-9999,-53394.85513,-610387.733,
T1070,T1070:2007,-5.339445843,-61.04855105,,-9999,-53394.45843,-610485.5105,
T1070,T1070:2007,-5.339405726,-61.05833002,,-9999,-53394.05726,-610583.3002,
T1070,T1070:2007,-5.339368066,-61.06810975,,-9999,-53393.68066,-610681.0975,
T1070,T1070:2007,-5.339333441,-61.07788993,,-9999,-53393.33441,-610778.8993,
T1070,T1070:2007,-5.339302902,-61.08767071,,-9999,-53393.02902,-610876.7071,
T1070,T1070:2007,-5.339276884,-61.0974528,,-9999,-53392.76884,-610974.528,
T1070,T1070:2007,-5.33925296,-61.107236,,-9999,-53392.5296,-611072.36,
T1070,T1070:2007,-5.339228797,-61.11702101,,-9999,-53392.28797,-611170.2101,
T1070,T1070:2007,-5.339203115,-61.12680837,,-9999,-53392.03115,-611268.0837,
T1070,T1070:2007,-5.33917647,-61.13659766,,-9999,-53391.7647,-611365.9766,
T1070,T1070:2007,-5.339149187,-61.14638835,,-9999,-53391.49187,-611463.8835,
T1070,T1070:2007,-5.339120386,-61.15618139,,-9999,-53391.20386,-611561.8139,
T1070,T1070:2007,-5.339091019,-61.16597651,,-9999,-53390.91019,-611659.7651,
T1070,T1070:2007,-5.339060907,-61.17577344,,-9999,-53390.60907,-611757.7344,
T1070,T1070:2007,-5.339031684,-61.18557193,,-9999,-53390.31684,-611855.7193,
T1070,T1070:2007,-5.33900484,-61.19537152,,-9999,-53390.0484,-611953.7152,
T1070,T1070:2007,-5.33898129,-61.20517203,,-9999,-53389.8129,-612051.7203,
T1070,T1070:2007,-5.338960797,-61.21497355,,-9999,-53389.60797,-612149.7355,
T1070,T1070:2007,-5.338942434,-61.22477554,,-9999,-53389.42434,-612247.7554,
T1070,T1070:2007,-5.338925462,-61.23457734,,-9999,-53389.25462,-612345.7734,
T1070,T1070:2007,-5.338908944,-61.24437932,,-9999,-53389.08944,-612443.7932,
T1070,T1070:2007,-5.338891894,-61.254182,,-9999,-53388.91894,-612541.82,
T1070,T1070:2007,-5.338871295,-61.26398621,,-9999,-53388.71295,-612639.8621,
T1070,T1070:2007,-5.338846583,-61.2737914,,-9999,-53388.46583,-612737.914,
T1070,T1070:2007,-5.338819835,-61.2835971,,-9999,-53388.19835,-612835.971,
T1070,T1070:2007,-5.338793545,-61.29340319,,-9999,-53387.93545,-612934.0319,
T1070,T1070:2007,-5.338768047,-61.30320964,,-9999,-53387.68047,-613032.0964,
T1070,T1070:2007,-5.338741884,-61.31301727,,-9999,-53387.41884,-613130.1727,
T1070,T1070:2007,-5.338715923,-61.32282618,,-9999,-53387.15923,-613228.2618,
T1070,T1070:2007,-5.338690997,-61.33263601,,-9999,-53386.90997,-613326.3601,
T1070,T1070:2007,-5.338668339,-61.3424462,,-9999,-53386.68339,-613424.462,
T1070,T1070:2007,-5.338648111,-61.35225688,,-9999,-53386.48111,-613522.5688,
T1070,T1070:2007,-5.338628117,-61.36206876,,-9999,-53386.28117,-613620.6876,
T1070,T1070:2007,-5.338607246,-61.37188198,,-9999,-53386.07246,-613718.8198,
T1070,T1070:2007,-5.338585169,-61.38169606,,-9999,-53385.85169,-613816.9606,
T1070,T1070:2007,-5.338564604,-61.39151017,,-9999,-53385.64604,-613915.1017,
T1070,T1070:2007,-5.338545272,-61.40132405,,-9999,-53385.45272,-614013.2405,
T1070,T1070:2007,-5.338526801,-61.41113786,,-9999,-53385.26801,-614111.3786,
T1070,T1070:2007,-5.338509103,-61.42095132,,-9999,-53385.09103,-614209.5132,
T1070,T1070:2007,-5.338493903,-61.43076502,,-9999,-53384.93903,-614307.6502,
T1070,T1070:2007,-5.338481364,-61.44057911,,-9999,-53384.81364,-614405.7911,
T1070,T1070:2007,-5.338470196,-61.45039319,,-9999,-53384.70196,-614503.9319,
T1070,T1070:2007,-5.338458704,-61.46020748,,-9999,-53384.58704,-614602.0748,
T1070,T1070:2007,-5.338447844,-61.47002154,,-9999,-53384.47844,-614700.2154,
T1070,T1070:2007,-5.338435037,-61.47983546,,-9999,-53384.35037,-614798.3546,
T1070,T1070:2007,-5.33841847,-61.48964963,,-9999,-53384.1847,-614896.4963,
T1070,T1070:2007,-5.338398149,-61.49946408,,-9999,-53383.98149,-614994.6408,
T1070,T1070:2007,-5.338374408,-61.50927914,,-9999,-53383.74408,-615092.7914,
T1070,T1070:2007,-5.338349214,-61.51909506,,-9999,-53383.49214,-615190.9506,
T1070,T1070:2007,-5.338323715,-61.52891298,,-9999,-53383.23715,-615289.1298,
T1070,T1070:2007,-5.338298043,-61.5387329,,-9999,-53382.98043,-615387.329,
T1070,T1070:2007,-5.338272653,-61.54855408,,-9999,-53382.72653,-615485.5408,
T1070,T1070:2007,-5.338244013,-61.55837595,,-9999,-53382.44013,-615583.7595,
T1070,T1070:2007,-5.338211651,-61.56819794,,-9999,-53382.11651,-615681.9794,
T1070,T1070:2007,-5.33818004,-61.57801953,,-9999,-53381.8004,-615780.1953,
T1070,T1070:2007,-5.338148542,-61.58784047,,-9999,-53381.48542,-615878.4047,
T1070,T1070:2007,-5.338114285,-61.59766001,,-9999,-53381.14285,-615976.6001,
T1070,T1070:2007,-5.338077593,-61.6074782,,-9999,-53380.77593,-616074.782,
T1070,T1070:2007,-5.338045464,-61.61729506,,-9999,-53380.45464,-616172.9506,
T1070,T1070:2007,-5.338027621,-61.62711138,,-9999,-53380.27621,-616271.1138,
T1070,T1070:2007,-5.33802756,-61.63692754,,-9999,-53380.2756,-616369.2754,
T1070,T1070:2007,-5.338042445,-61.64674354,,-9999,-53380.42445,-616467.4354,
T1070,T1070:2007,-5.338063474,-61.65655982,,-9999,-53380.63474,-616565.5982,
T1070,T1070:2007,-5.338081126,-61.66637679,,-9999,-53380.81126,-616663.7679,
T1070,T1070:2007,-5.338088604,-61.67619366,,-9999,-53380.88604,-616761.9366,
T1070,T1070:2007,-5.338078659,-61.68601055,,-9999,-53380.78659,-616860.1055,
T1070,T1070:2007,-5.338050842,-61.6958274,,-9999,-53380.50842,-616958.274,
T1070,T1070:2007,-5.338017059,-61.70564378,,-9999,-53380.17059,-617056.4378,
T1070,T1070:2007,-5.337990768,-61.71546017,,-9999,-53379.90768,-617154.6017,
T1070,T1070:2007,-5.337978962,-61.72527689,,-9999,-53379.78962,-617252.7689,
T1070,T1070:2007,-5.33798055,-61.73509395,,-9999,-53379.8055,-617350.9395,
T1070,T1070:2007,-5.337987864,-61.74491123,,-9999,-53379.87864,-617449.1123,
T1070,T1070:2007,-5.337992712,-61.75472876,,-9999,-53379.92712,-617547.2876,
T1070,T1070:2007,-5.33798957,-61.76454665,,-9999,-53379.8957,-617645.4665,
T1070,T1070:2007,-5.337976679,-61.77436507,,-9999,-53379.76679,-617743.6507,
T1070,T1070:2007,-5.33795584,-61.78418401,,-9999,-53379.5584,-617841.8401,
T1070,T1070:2007,-5.337931731,-61.79400393,,-9999,-53379.31731,-617940.0393,
T1070,T1070:2007,-5.337910816,-61.80382441,,-9999,-53379.10816,-618038.2441,
T1070,T1070:2007,-5.33789575,-61.81364533,,-9999,-53378.9575,-618136.4533,
T1070,T1070:2007,-5.33788779,-61.82346666,,-9999,-53378.8779,-618234.6666,
T1070,T1070:2007,-5.337885098,-61.83328855,,-9999,-53378.85098,-618332.8855,
T1070,T1070:2007,-5.337883813,-61.84311075,,-9999,-53378.83813,-618431.1075,
T1070,T1070:2007,-5.33788065,-61.85293286,,-9999,-53378.8065,-618529.3286,
T1070,T1070:2007,-5.337872436,-61.86275456,0.187866385,0.187866385,-53378.72436,-618627.5456,18.78663854
T1070,T1070:2007,-5.337857897,-61.87257559,0.177564095,0.177564095,-53378.57897,-618725.7559,17.75640948
T1070,T1070:2007,-5.337836037,-61.8823955,0.18678057,0.18678057,-53378.36037,-618823.955,18.67805701
T1070,T1070:2007,-5.337807432,-61.89221447,0.185793674,0.185793674,-53378.07432,-618922.1447,18.57936743
T1070,T1070:2007,-5.337771664,-61.90203255,0.184441125,0.184441125,-53377.71664,-619020.3255,18.44411246
T1070,T1070:2007,-5.337730921,-61.91184929,0.193045594,0.193045594,-53377.30921,-619118.4929,19.30455937
T1070,T1070:2007,-5.337689372,-61.92166429,0.191302523,0.191302523,-53376.89372,-619216.6429,19.13025226
T1070,T1070:2007,-5.337650367,-61.93147719,0.189382418,0.189382418,-53376.50367,-619314.7719,18.93824185
T1070,T1070:2007,-5.337616331,-61.94128745,0.188073809,0.188073809,-53376.16331,-619412.8745,18.80738092
T1070,T1070:2007,-5.33758653,-61.95109519,0.187458261,0.187458261,-53375.8653,-619510.9519,18.74582614
T1070,T1070:2007,-5.337560356,-61.96090017,0.187324892,0.187324892,-53375.60356,-619609.0017,18.73248916
T1070,T1070:2007,-5.337539593,-61.97070273,0.187161876,0.187161876,-53375.39593,-619707.0273,18.71618764
T1070,T1070:2007,-5.33752351,-61.98050295,0.196753451,0.196753451,-53375.2351,-619805.0295,19.67534507
T1070,T1070:2007,-5.337510019,-61.99030037,0.186528017,0.186528017,-53375.10019,-619903.0037,18.65280166
