LineNum,LineFull,SCALE_X_ESPG_3031,SCALE_Y_ESPG_3031,SCALE_Dice_SurfElev,,X_EPSG_3031,Y_EPSG_3031,DICE_SurfElev
T1140,T1140:1011,33.18942023,-121.4863655,,-9999,331894.2023,-1214863.655,
T1140,T1140:1011,33.1891001,-121.4847818,,-9999,331891.001,-1214847.818,
T1140,T1140:1011,33.18673051,-121.4725854,,-9999,331867.3051,-1214725.854,
T1140,T1140:1011,33.18451875,-121.460363,,-9999,331845.1875,-1214603.63,
T1140,T1140:1011,33.18245793,-121.4481134,,-9999,331824.5793,-1214481.134,
T1140,T1140:1011,33.18054951,-121.4358359,,-9999,331805.4951,-1214358.359,
T1140,T1140:1011,33.17879743,-121.4235287,,-9999,331787.9743,-1214235.287,
T1140,T1140:1011,33.17719054,-121.4111952,,-9999,331771.9054,-1214111.952,
T1140,T1140:1011,33.17570651,-121.3988405,,-9999,331757.0651,-1213988.405,
T1140,T1140:1011,33.1743218,-121.386469,,-9999,331743.218,-1213864.69,
T1140,T1140:1011,33.17302289,-121.374081,,-9999,331730.2289,-1213740.81,
T1140,T1140:1011,33.17180419,-121.3616763,,-9999,331718.0419,-1213616.763,
T1140,T1140:1011,33.17066366,-121.3492564,,-9999,331706.6366,-1213492.564,
T1140,T1140:1011,33.16960179,-121.3368228,,-9999,331696.0179,-1213368.228,
T1140,T1140:1011,33.1686183,-121.3243762,,-9999,331686.183,-1213243.762,
T1140,T1140:1011,33.16771013,-121.3119148,,-9999,331677.1013,-1213119.148,
T1140,T1140:1011,33.16687655,-121.2994425,,-9999,331668.7655,-1212994.425,
T1140,T1140:1011,33.16611727,-121.2869639,,-9999,331661.1727,-1212869.639,
T1140,T1140:1011,33.16542976,-121.2744853,,-9999,331654.2976,-1212744.853,
T1140,T1140:1011,33.16481045,-121.2620084,,-9999,331648.1045,-1212620.084,
T1140,T1140:1011,33.16425559,-121.2495348,,-9999,331642.5559,-1212495.348,
T1140,T1140:1011,33.16376278,-121.2370665,,-9999,331637.6278,-1212370.665,
T1140,T1140:1011,33.16332862,-121.2246062,,-9999,331633.2862,-1212246.062,
T1140,T1140:1011,33.16294955,-121.2121569,,-9999,331629.4955,-1212121.569,
T1140,T1140:1011,33.16261537,-121.1997207,,-9999,331626.1537,-1211997.207,
T1140,T1140:1011,33.16231293,-121.1872993,,-9999,331623.1293,-1211872.993,
T1140,T1140:1011,33.16203263,-121.1748962,,-9999,331620.3263,-1211748.962,
T1140,T1140:1011,33.16176503,-121.1625121,,-9999,331617.6503,-1211625.121,
T1140,T1140:1011,33.16150098,-121.1501437,,-9999,331615.0098,-1211501.437,
T1140,T1140:1011,33.16123376,-121.1377873,,-9999,331612.3376,-1211377.873,
T1140,T1140:1011,33.16095461,-121.1254433,,-9999,331609.5461,-1211254.433,
T1140,T1140:1011,33.1606655,-121.1131136,,-9999,331606.655,-1211131.136,
T1140,T1140:1011,33.16037325,-121.1007978,,-9999,331603.7325,-1211007.978,
T1140,T1140:1011,33.1600734,-121.0884945,,-9999,331600.734,-1210884.945,
T1140,T1140:1011,33.1597657,-121.0762037,,-9999,331597.657,-1210762.037,
