LineNum,LineFull,SCALE_X_ESPG_3031,SCALE_Y_ESPG_3031,SCALE_Dice_SurfElev,,X_EPSG_3031,Y_EPSG_3031,DICE_SurfElev
T1120,T1120:1006,22.18213119,-79.90232766,,-9999,221821.3119,-799023.2766,
T1120,T1120:1006,22.17763346,-79.90526143,,-9999,221776.3346,-799052.6143,
T1120,T1120:1006,22.16979798,-79.91050746,,-9999,221697.9798,-799105.0746,
T1120,T1120:1006,22.16206177,-79.91591166,,-9999,221620.6177,-799159.1166,
T1120,T1120:1006,22.15445698,-79.92150941,,-9999,221544.5698,-799215.0941,
T1120,T1120:1006,22.14700543,-79.92731897,,-9999,221470.0543,-799273.1897,
T1120,T1120:1006,22.13971444,-79.93333448,,-9999,221397.1444,-799333.3448,
T1120,T1120:1006,22.13258463,-79.93955062,,-9999,221325.8463,-799395.5062,
T1120,T1120:1006,22.12561934,-79.94595816,,-9999,221256.1934,-799459.5816,
T1120,T1120:1006,22.11882599,-79.95255149,,-9999,221188.2599,-799525.5149,
T1120,T1120:1006,22.11223115,-79.95934223,,-9999,221122.3115,-799593.4223,
T1120,T1120:1006,22.10583786,-79.96632007,,-9999,221058.3786,-799663.2007,
T1120,T1120:1006,22.09965104,-79.97347803,,-9999,220996.5104,-799734.7803,
T1120,T1120:1006,22.09367832,-79.98081066,,-9999,220936.7832,-799808.1066,
T1120,T1120:1006,22.08793317,-79.98831715,,-9999,220879.3317,-799883.1715,
T1120,T1120:1006,22.08243628,-79.99600382,,-9999,220824.3628,-799960.0382,
T1120,T1120:1006,22.07718302,-80.00385235,,-9999,220771.8302,-800038.5235,
T1120,T1120:1006,22.07217232,-80.01184897,,-9999,220721.7232,-800118.4897,
T1120,T1120:1006,22.06737535,-80.01997946,,-9999,220673.7535,-800199.7946,
T1120,T1120:1006,22.06280477,-80.0282481,,-9999,220628.0477,-800282.481,
T1120,T1120:1006,22.05847275,-80.03665657,,-9999,220584.7275,-800366.5657,
T1120,T1120:1006,22.05437532,-80.045199,,-9999,220543.7532,-800451.99,
T1120,T1120:1006,22.05053183,-80.05387216,,-9999,220505.3183,-800538.7216,
T1120,T1120:1006,22.0469358,-80.06266524,,-9999,220469.358,-800626.6524,
T1120,T1120:1006,22.0435842,-80.07157296,,-9999,220435.842,-800715.7296,
T1120,T1120:1006,22.0404728,-80.08058954,,-9999,220404.728,-800805.8954,
T1120,T1120:1006,22.03759712,-80.08971247,,-9999,220375.9712,-800897.1247,
T1120,T1120:1006,22.03496412,-80.09893959,,-9999,220349.6412,-800989.3959,
T1120,T1120:1006,22.03258742,-80.10826078,,-9999,220325.8742,-801082.6078,
T1120,T1120:1006,22.03047021,-80.11766482,,-9999,220304.7021,-801176.6482,
T1120,T1120:1006,22.0286203,-80.12714063,,-9999,220286.203,-801271.4063,
T1120,T1120:1006,22.02703721,-80.13667887,,-9999,220270.3721,-801366.7887,
T1120,T1120:1006,22.02571309,-80.14627196,,-9999,220257.1309,-801462.7196,
