LineNum,LineFull,SCALE_X_ESPG_3031,SCALE_Y_ESPG_3031,SCALE_Dice_SurfElev,,X_EPSG_3031,Y_EPSG_3031,DICE_SurfElev
L710,L710:3002,38.12724372,-115.2736981,,-9999,381272.4372,-1152736.981,
L710,L710:3002,38.12367882,-115.2683878,,-9999,381236.7882,-1152683.878,
L710,L710:3002,38.1180497,-115.2603542,,-9999,381180.497,-1152603.542,
L710,L710:3002,38.11222251,-115.2525136,,-9999,381122.2251,-1152525.136,
L710,L710:3002,38.10616907,-115.2449012,,-9999,381061.6907,-1152449.012,
L710,L710:3002,38.09986951,-115.2375474,,-9999,380998.6951,-1152375.474,
L710,L710:3002,38.0933231,-115.2304733,,-9999,380933.231,-1152304.733,
L710,L710:3002,38.08654626,-115.2236933,,-9999,380865.4626,-1152236.933,
L710,L710:3002,38.07956466,-115.217207,,-9999,380795.6466,-1152172.07,
L710,L710:3002,38.07240282,-115.2110091,,-9999,380724.0282,-1152110.091,
L710,L710:3002,38.06508135,-115.2050771,,-9999,380650.8135,-1152050.771,
L710,L710:3002,38.0576155,-115.1993893,,-9999,380576.155,-1151993.893,
L710,L710:3002,38.05000432,-115.1939615,,-9999,380500.0432,-1151939.615,
L710,L710:3002,38.04224616,-115.1887992,,-9999,380422.4616,-1151887.992,
L710,L710:3002,38.03434646,-115.1838893,,-9999,380343.4646,-1151838.893,
L710,L710:3002,38.02631767,-115.1792303,,-9999,380263.1767,-1151792.303,
L710,L710:3002,38.01816072,-115.1748464,,-9999,380181.6072,-1151748.464,
L710,L710:3002,38.0098808,-115.1707523,,-9999,380098.808,-1151707.523,
L710,L710:3002,38.00148847,-115.1669425,,-9999,380014.8847,-1151669.425,
L710,L710:3002,37.992994,-115.1634122,,-9999,379929.94,-1151634.122,
L710,L710:3002,37.98439727,-115.1601607,,-9999,379843.9727,-1151601.607,
L710,L710:3002,37.97570515,-115.1571908,,-9999,379757.0515,-1151571.908,
L710,L710:3002,37.96693214,-115.1544843,,-9999,379669.3214,-1151544.843,
L710,L710:3002,37.95809352,-115.152014,,-9999,379580.9352,-1151520.14,
L710,L710:3002,37.94919889,-115.1497651,,-9999,379491.9889,-1151497.651,
L710,L710:3002,37.94025456,-115.1477268,,-9999,379402.5456,-1151477.268,
L710,L710:3002,37.93127135,-115.1458652,,-9999,379312.7135,-1151458.652,
L710,L710:3002,37.92226188,-115.1441251,,-9999,379222.6188,-1151441.251,
L710,L710:3002,37.91323463,-115.1424635,,-9999,379132.3463,-1151424.635,
L710,L710:3002,37.90419417,-115.1408584,,-9999,379041.9417,-1151408.584,
L710,L710:3002,37.89514209,-115.1392892,,-9999,378951.4209,-1151392.892,
L710,L710:3002,37.88608538,-115.1377393,,-9999,378860.8538,-1151377.393,
L710,L710:3002,37.87701545,-115.1361981,,-9999,378770.1545,-1151361.981,
L710,L710:3002,37.86792991,-115.1346527,,-9999,378679.2991,-1151346.527,
L710,L710:3002,37.85883178,-115.1330923,,-9999,378588.3178,-1151330.923,
L710,L710:3002,37.84971204,-115.1315427,,-9999,378497.1204,-1151315.427,
L710,L710:3002,37.84056976,-115.1300336,,-9999,378405.6976,-1151300.336,
L710,L710:3002,37.83141466,-115.1285667,,-9999,378314.1466,-1151285.667,
L710,L710:3002,37.8222493,-115.127135,,-9999,378222.493,-1151271.35,
L710,L710:3002,37.81307189,-115.1257484,,-9999,378130.7189,-1151257.484,
L710,L710:3002,37.80388344,-115.124429,,-9999,378038.8344,-1151244.29,
L710,L710:3002,37.79468693,-115.1231954,,-9999,377946.8693,-1151231.954,
L710,L710:3002,37.78548585,-115.122061,,-9999,377854.8585,-1151220.61,
L710,L710:3002,37.77628283,-115.121008,,-9999,377762.8283,-1151210.08,
L710,L710:3002,37.76707643,-115.1200336,,-9999,377670.7643,-1151200.336,
L710,L710:3002,37.75786393,-115.119124,,-9999,377578.6393,-1151191.24,
L710,L710:3002,37.7486535,-115.1182518,,-9999,377486.535,-1151182.518,
L710,L710:3002,37.7394454,-115.1174014,,-9999,377394.454,-1151174.014,
L710,L710:3002,37.73024528,-115.1165681,,-9999,377302.4528,-1151165.681,
L710,L710:3002,37.72104445,-115.1157449,,-9999,377210.4445,-1151157.449,
