LineNum,LineFull,SCALE_X_ESPG_3031,SCALE_Y_ESPG_3031,SCALE_Dice_SurfElev,,X_EPSG_3031,Y_EPSG_3031,DICE_SurfElev
L390,L390:3012,23.97544498,-82.95724379,,-9999,239754.4498,-829572.4379,
L390,L390:3012,23.97294126,-82.95745132,,-9999,239729.4126,-829574.5132,
L390,L390:3012,23.96416584,-82.95826526,,-9999,239641.6584,-829582.6526,
L390,L390:3012,23.95539942,-82.9591784,,-9999,239553.9942,-829591.784,
L390,L390:3012,23.94663831,-82.96015714,,-9999,239466.3831,-829601.5714,
L390,L390:3012,23.9378808,-82.96117366,,-9999,239378.808,-829611.7366,
L390,L390:3012,23.92912626,-82.96220923,,-9999,239291.2626,-829622.0923,
L390,L390:3012,23.9203731,-82.96325244,,-9999,239203.731,-829632.5244,
L390,L390:3012,23.91162055,-82.9643022,,-9999,239116.2055,-829643.022,
L390,L390:3012,23.90286702,-82.96536242,,-9999,239028.6702,-829653.6242,
L390,L390:3012,23.89411177,-82.96643315,,-9999,238941.1177,-829664.3315,
L390,L390:3012,23.88535543,-82.9675127,,-9999,238853.5543,-829675.127,
L390,L390:3012,23.87659887,-82.96859593,,-9999,238765.9887,-829685.9593,
L390,L390:3012,23.86784197,-82.96968602,,-9999,238678.4197,-829696.8602,
L390,L390:3012,23.8590838,-82.97078526,,-9999,238590.838,-829707.8526,
L390,L390:3012,23.85032357,-82.97189531,,-9999,238503.2357,-829718.9531,
L390,L390:3012,23.84156179,-82.97301777,,-9999,238415.6179,-829730.1777,
L390,L390:3012,23.83279915,-82.97414867,,-9999,238327.9915,-829741.4867,
L390,L390:3012,23.8240361,-82.9752868,,-9999,238240.361,-829752.868,
L390,L390:3012,23.81527231,-82.97643813,,-9999,238152.7231,-829764.3813,
L390,L390:3012,23.80650742,-82.97760775,,-9999,238065.0742,-829776.0775,
L390,L390:3012,23.79774082,-82.9787964,,-9999,237977.4082,-829787.964,
L390,L390:3012,23.78897245,-82.98000013,,-9999,237889.7245,-829800.0013,
L390,L390:3012,23.78020309,-82.9812082,,-9999,237802.0309,-829812.082,
L390,L390:3012,23.77143121,-82.98241883,,-9999,237714.3121,-829824.1883,
L390,L390:3012,23.76265542,-82.98362544,,-9999,237626.5542,-829836.2544,
L390,L390:3012,23.75387475,-82.9848314,,-9999,237538.7475,-829848.314,
L390,L390:3012,23.74508849,-82.98603953,,-9999,237450.8849,-829860.3953,
L390,L390:3012,23.73629615,-82.98724238,,-9999,237362.9615,-829872.4238,
L390,L390:3012,23.72749805,-82.9884375,,-9999,237274.9805,-829884.375,
L390,L390:3012,23.71869436,-82.9896288,,-9999,237186.9436,-829896.288,
L390,L390:3012,23.7098855,-82.99082381,,-9999,237098.855,-829908.2381,
L390,L390:3012,23.70107177,-82.9920291,,-9999,237010.7177,-829920.291,
L390,L390:3012,23.69225382,-82.99325058,,-9999,236922.5382,-829932.5058,
L390,L390:3012,23.68343119,-82.99448206,,-9999,236834.3119,-829944.8206,
L390,L390:3012,23.67460447,-82.99571523,,-9999,236746.0447,-829957.1523,
L390,L390:3012,23.6657737,-82.99694752,,-9999,236657.737,-829969.4752,
L390,L390:3012,23.65693877,-82.9981775,,-9999,236569.3877,-829981.775,
L390,L390:3012,23.64810025,-82.99940971,,-9999,236481.0025,-829994.0971,
L390,L390:3012,23.6392588,-83.00064769,,-9999,236392.588,-830006.4769,
L390,L390:3012,23.63041208,-83.00187232,,-9999,236304.1208,-830018.7232,
L390,L390:3012,23.62155756,-83.00306408,,-9999,236215.5756,-830030.6408,
L390,L390:3012,23.61269155,-83.00420212,,-9999,236126.9155,-830042.0212,
L390,L390:3012,23.60381044,-83.00526649,,-9999,236038.1044,-830052.6649,
L390,L390:3012,23.5949147,-83.00623148,,-9999,235949.147,-830062.3148,
L390,L390:3012,23.58600534,-83.00707441,,-9999,235860.0534,-830070.7441,
L390,L390:3012,23.5770841,-83.00777753,,-9999,235770.841,-830077.7753,
L390,L390:3012,23.56815474,-83.00832847,,-9999,235681.5474,-830083.2847,
L390,L390:3012,23.55922008,-83.00873754,,-9999,235592.2008,-830087.3754,
L390,L390:3012,23.55028402,-83.00902254,,-9999,235502.8402,-830090.2254,
L390,L390:3012,23.54135078,-83.0091999,,-9999,235413.5078,-830091.999,
L390,L390:3012,23.53242327,-83.00929176,,-9999,235324.2327,-830092.9176,
L390,L390:3012,23.52350163,-83.0093239,,-9999,235235.0163,-830093.239,
L390,L390:3012,23.51458489,-83.0093231,,-9999,235145.8489,-830093.231,
L390,L390:3012,23.50567277,-83.0093136,,-9999,235056.7277,-830093.136,
L390,L390:3012,23.49676503,-83.00931712,,-9999,234967.6503,-830093.1712,
L390,L390:3012,23.48786057,-83.00934756,,-9999,234878.6057,-830093.4756,
L390,L390:3012,23.47895787,-83.00941258,,-9999,234789.5787,-830094.1258,
L390,L390:3012,23.47005696,-83.00951307,,-9999,234700.5696,-830095.1307,
L390,L390:3012,23.4611576,-83.00964495,,-9999,234611.576,-830096.4495,
L390,L390:3012,23.45225944,-83.00980106,,-9999,234522.5944,-830098.0106,
L390,L390:3012,23.44336216,-83.00997224,,-9999,234433.6216,-830099.7224,
L390,L390:3012,23.43446535,-83.01014753,,-9999,234344.6535,-830101.4753,
L390,L390:3012,23.42556796,-83.01031528,,-9999,234255.6796,-830103.1528,
L390,L390:3012,23.41667006,-83.01046603,,-9999,234166.7006,-830104.6603,
L390,L390:3012,23.4077721,-83.01059046,,-9999,234077.721,-830105.9046,
L390,L390:3012,23.39887449,-83.01068292,,-9999,233988.7449,-830106.8292,
L390,L390:3012,23.38997711,-83.01074495,,-9999,233899.7711,-830107.4495,
L390,L390:3012,23.38108039,-83.01078154,,-9999,233810.8039,-830107.8154,
L390,L390:3012,23.37218385,-83.01079977,,-9999,233721.8385,-830107.9977,
L390,L390:3012,23.36328784,-83.0108063,,-9999,233632.8784,-830108.063,
L390,L390:3012,23.354393,-83.01080998,,-9999,233543.93,-830108.0998,
L390,L390:3012,23.34549994,-83.01082054,,-9999,233454.9994,-830108.2054,
L390,L390:3012,23.33660769,-83.01084271,,-9999,233366.0769,-830108.4271,
L390,L390:3012,23.32771508,-83.01088241,,-9999,233277.1508,-830108.8241,
L390,L390:3012,23.31882197,-83.01093828,,-9999,233188.2197,-830109.3828,
L390,L390:3012,23.30992894,-83.01100699,,-9999,233099.2894,-830110.0699,
L390,L390:3012,23.30103555,-83.01108483,,-9999,233010.3555,-830110.8483,
L390,L390:3012,23.29214001,-83.01117531,,-9999,232921.4001,-830111.7531,
L390,L390:3012,23.28324185,-83.01127501,,-9999,232832.4185,-830112.7501,
L390,L390:3012,23.27434177,-83.01137774,,-9999,232743.4177,-830113.7774,
L390,L390:3012,23.26543985,-83.01147301,,-9999,232654.3985,-830114.7301,
L390,L390:3012,23.2565348,-83.01155796,,-9999,232565.348,-830115.5796,
L390,L390:3012,23.24762606,-83.01163385,,-9999,232476.2606,-830116.3385,
L390,L390:3012,23.23871361,-83.0117018,,-9999,232387.1361,-830117.018,
L390,L390:3012,23.22979774,-83.01176352,,-9999,232297.9774,-830117.6352,
L390,L390:3012,23.2208785,-83.01181956,,-9999,232208.785,-830118.1956,
L390,L390:3012,23.21195552,-83.01187362,,-9999,232119.5552,-830118.7362,
L390,L390:3012,23.20302789,-83.01192465,,-9999,232030.2789,-830119.2465,
L390,L390:3012,23.19409522,-83.01197246,,-9999,231940.9522,-830119.7246,
L390,L390:3012,23.18515706,-83.01201757,,-9999,231851.5706,-830120.1757,
L390,L390:3012,23.17621395,-83.01206021,,-9999,231762.1395,-830120.6021,
L390,L390:3012,23.1672655,-83.01210555,,-9999,231672.655,-830121.0555,
L390,L390:3012,23.15831238,-83.01215088,,-9999,231583.1238,-830121.5088,
L390,L390:3012,23.1493553,-83.01219421,,-9999,231493.553,-830121.9421,
L390,L390:3012,23.14039499,-83.01223489,,-9999,231403.9499,-830122.3489,
L390,L390:3012,23.13143122,-83.01227788,,-9999,231314.3122,-830122.7788,
L390,L390:3012,23.12246382,-83.01232857,,-9999,231224.6382,-830123.2857,
L390,L390:3012,23.11349291,-83.01238832,,-9999,231134.9291,-830123.8832,
L390,L390:3012,23.10451882,-83.01245888,,-9999,231045.1882,-830124.5888,
L390,L390:3012,23.09554221,-83.01253732,,-9999,230955.4221,-830125.3732,
L390,L390:3012,23.08656358,-83.01262327,,-9999,230865.6358,-830126.2327,
L390,L390:3012,23.07758199,-83.01271465,,-9999,230775.8199,-830127.1465,
L390,L390:3012,23.06859567,-83.01280887,,-9999,230685.9567,-830128.0887,
L390,L390:3012,23.05960529,-83.01289446,,-9999,230596.0529,-830128.9446,
L390,L390:3012,23.05061262,-83.01296289,,-9999,230506.1262,-830129.6289,
L390,L390:3012,23.0416173,-83.01301164,,-9999,230416.173,-830130.1164,
L390,L390:3012,23.03261916,-83.01304449,,-9999,230326.1916,-830130.4449,
L390,L390:3012,23.0236182,-83.01306572,,-9999,230236.182,-830130.6572,
L390,L390:3012,23.01461472,-83.0130796,,-9999,230146.1472,-830130.796,
L390,L390:3012,23.00560878,-83.01309187,,-9999,230056.0878,-830130.9187,
L390,L390:3012,22.99660186,-83.01310947,,-9999,229966.0186,-830131.0947,
L390,L390:3012,22.98759342,-83.0131441,,-9999,229875.9342,-830131.441,
L390,L390:3012,22.97858333,-83.01319616,,-9999,229785.8333,-830131.9616,
L390,L390:3012,22.96957098,-83.01325997,,-9999,229695.7098,-830132.5997,
L390,L390:3012,22.96055621,-83.01332655,,-9999,229605.5621,-830133.2655,
L390,L390:3012,22.95153876,-83.01339812,,-9999,229515.3876,-830133.9812,
L390,L390:3012,22.94251925,-83.01347295,,-9999,229425.1925,-830134.7295,
L390,L390:3012,22.93349716,-83.01355277,,-9999,229334.9716,-830135.5277,
L390,L390:3012,22.92447268,-83.01363787,,-9999,229244.7268,-830136.3787,
L390,L390:3012,22.91544548,-83.01372906,,-9999,229154.4548,-830137.2906,
L390,L390:3012,22.90641545,-83.01381473,,-9999,229064.1545,-830138.1473,
L390,L390:3012,22.89738176,-83.01389099,,-9999,228973.8176,-830138.9099,
L390,L390:3012,22.88834365,-83.01395697,,-9999,228883.4365,-830139.5697,
L390,L390:3012,22.87930203,-83.01400715,-0.044654859,-0.044654859,228793.0203,-830140.0715,-4.465485854
L390,L390:3012,22.87025729,-83.01404003,-0.044654859,-0.044654859,228702.5729,-830140.4003,-4.465485854
L390,L390:3012,22.86121032,-83.01406523,-0.027071766,-0.027071766,228612.1032,-830140.6523,-2.707176604
L390,L390:3012,22.85216148,-83.01408905,-0.028800794,-0.028800794,228521.6148,-830140.8905,-2.88007942
L390,L390:3012,22.84311048,-83.01411511,-0.04002785,-0.04002785,228431.1048,-830141.1511,-4.002784966
