LineNum,LineFull,SCALE_X_ESPG_3031,SCALE_Y_ESPG_3031,SCALE_Dice_SurfElev,,X_EPSG_3031,Y_EPSG_3031,DICE_SurfElev
L50,L50:2010,-29.82733412,-49.07726285,,-9999,-298273.3412,-490772.6285,
L50,L50:2010,-29.82451796,-49.07608139,,-9999,-298245.1796,-490760.8139,
L50,L50:2010,-29.81513216,-49.0721378,,-9999,-298151.3216,-490721.378,
L50,L50:2010,-29.80574883,-49.06818624,,-9999,-298057.4883,-490681.8624,
L50,L50:2010,-29.79635418,-49.06425296,,-9999,-297963.5418,-490642.5296,
L50,L50:2010,-29.78693081,-49.06036752,,-9999,-297869.3081,-490603.6752,
L50,L50:2010,-29.77746634,-49.05655092,,-9999,-297774.6634,-490565.5092,
L50,L50:2010,-29.76794684,-49.05283032,,-9999,-297679.4684,-490528.3032,
L50,L50:2010,-29.75835863,-49.04924126,,-9999,-297583.5863,-490492.4126,
L50,L50:2010,-29.7486774,-49.04584059,,-9999,-297486.774,-490458.4059,
L50,L50:2010,-29.73887989,-49.04268579,,-9999,-297388.7989,-490426.8579,
L50,L50:2010,-29.72896589,-49.03980857,,-9999,-297289.6589,-490398.0857,
L50,L50:2010,-29.71894646,-49.03722877,,-9999,-297189.4646,-490372.2877,
L50,L50:2010,-29.70883984,-49.03494136,,-9999,-297088.3984,-490349.4136,
L50,L50:2010,-29.69866008,-49.03293624,,-9999,-296986.6008,-490329.3624,
L50,L50:2010,-29.68841494,-49.03120812,,-9999,-296884.1494,-490312.0812,
L50,L50:2010,-29.67811282,-49.02974815,,-9999,-296781.1282,-490297.4815,
L50,L50:2010,-29.66776383,-49.02854926,,-9999,-296677.6383,-490285.4926,
L50,L50:2010,-29.65737667,-49.02761984,,-9999,-296573.7667,-490276.1984,
L50,L50:2010,-29.64696094,-49.02696147,,-9999,-296469.6094,-490269.6147,
L50,L50:2010,-29.63652766,-49.0265551,,-9999,-296365.2766,-490265.551,
L50,L50:2010,-29.62608678,-49.02635979,,-9999,-296260.8678,-490263.5979,
L50,L50:2010,-29.61564573,-49.0263276,,-9999,-296156.4573,-490263.276,
L50,L50:2010,-29.60521013,-49.02640807,,-9999,-296052.1013,-490264.0807,
L50,L50:2010,-29.59477858,-49.02655219,,-9999,-295947.7858,-490265.5219,
