LineNum,LineFull,SCALE_X_ESPG_3031,SCALE_Y_ESPG_3031,SCALE_Dice_SurfElev,,X_EPSG_3031,Y_EPSG_3031,DICE_SurfElev
L690,L690:3002,-55.478083,-112.975599,1.67165945,1.67165945,-554780.83,-1129755.99,167.165945
L690,L690:3002,-55.47795901,-112.9756205,1.67165945,1.67165945,-554779.5901,-1129756.205,167.165945
L690,L690:3002,-55.46970779,-112.9771189,1.699103336,1.699103336,-554697.0779,-1129771.189,169.9103336
L690,L690:3002,-55.46148013,-112.9787196,1.678469625,1.678469625,-554614.8013,-1129787.196,167.8469625
L690,L690:3002,-55.45326863,-112.9803799,1.667582663,1.667582663,-554532.6863,-1129803.799,166.7582663
L690,L690:3002,-55.44506974,-112.9820626,1.657810129,1.657810129,-554450.6974,-1129820.626,165.7810129
L690,L690:3002,-55.43688345,-112.9837315,1.650877321,1.650877321,-554368.8345,-1129837.315,165.0877321
L690,L690:3002,-55.42870899,-112.9853625,1.646294181,1.646294181,-554287.0899,-1129853.625,164.6294181
L690,L690:3002,-55.42054645,-112.9869441,1.624532959,1.624532959,-554205.4645,-1129869.441,162.4532959
L690,L690:3002,-55.41239795,-112.9884713,1.603564061,1.603564061,-554123.9795,-1129884.713,160.3564061
L690,L690:3002,-55.40426703,-112.9899576,1.624113297,1.624113297,-554042.6703,-1129899.576,162.4113297
L690,L690:3002,-55.39615796,-112.9914217,1.646027329,1.646027329,-553961.5796,-1129914.217,164.6027329
L690,L690:3002,-55.38807341,-112.9928806,1.648952419,1.648952419,-553880.7341,-1129928.806,164.8952419
L690,L690:3002,-55.38001576,-112.9943474,1.652819828,1.652819828,-553800.1576,-1129943.474,165.2819828
L690,L690:3002,-55.37198745,-112.9958342,1.677325344,1.677325344,-553719.8745,-1129958.342,167.7325344
L690,L690:3002,-55.36398802,-112.9973515,1.660492137,1.660492137,-553639.8802,-1129973.515,166.0492137
L690,L690:3002,-55.35601257,-112.9989073,1.700194865,1.700194865,-553560.1257,-1129989.073,170.0194865
L690,L690:3002,-55.34805883,-113.0005044,1.716763878,1.716763878,-553480.5883,-1130005.044,171.6763878
L690,L690:3002,-55.34012589,-113.0021423,1.731724714,1.731724714,-553401.2589,-1130021.423,173.1724714
L690,L690:3002,-55.33220887,-113.0038041,1.723932622,1.723932622,-553322.0887,-1130038.041,172.3932622
L690,L690:3002,-55.32430323,-113.0054727,1.744444629,1.744444629,-553243.0323,-1130054.727,174.4444629
L690,L690:3002,-55.31640583,-113.0071375,1.743956146,1.743956146,-553164.0583,-1130071.375,174.3956146
L690,L690:3002,-55.30851454,-113.0087915,1.723579454,1.723579454,-553085.1454,-1130087.915,172.3579454
L690,L690:3002,-55.3006334,-113.0104316,,-9999,-553006.334,-1130104.316,
L690,L690:3002,-55.29276216,-113.0120576,,-9999,-552927.6216,-1130120.576,
L690,L690:3002,-55.28490025,-113.0136767,,-9999,-552849.0025,-1130136.767,
L690,L690:3002,-55.27704299,-113.0152867,,-9999,-552770.4299,-1130152.867,
L690,L690:3002,-55.26918614,-113.0168506,,-9999,-552691.8614,-1130168.506,
L690,L690:3002,-55.26132589,-113.0183113,,-9999,-552613.2589,-1130183.113,
L690,L690:3002,-55.2534578,-113.0196099,,-9999,-552534.578,-1130196.099,
L690,L690:3002,-55.24557948,-113.0206931,,-9999,-552455.7948,-1130206.931,
L690,L690:3002,-55.23769302,-113.0215196,,-9999,-552376.9302,-1130215.196,
L690,L690:3002,-55.22980544,-113.0220717,,-9999,-552298.0544,-1130220.717,
L690,L690:3002,-55.22192549,-113.0223615,,-9999,-552219.2549,-1130223.615,
L690,L690:3002,-55.21405788,-113.0224265,,-9999,-552140.5788,-1130224.265,
L690,L690:3002,-55.20620438,-113.022314,,-9999,-552062.0438,-1130223.14,
L690,L690:3002,-55.19836399,-113.0220746,,-9999,-551983.6399,-1130220.746,
L690,L690:3002,-55.19053315,-113.0217566,,-9999,-551905.3315,-1130217.566,
L690,L690:3002,-55.18270746,-113.0214021,,-9999,-551827.0746,-1130214.021,
L690,L690:3002,-55.17488337,-113.0210471,,-9999,-551748.8337,-1130210.471,
L690,L690:3002,-55.16705923,-113.0207214,,-9999,-551670.5923,-1130207.214,
L690,L690:3002,-55.15923423,-113.0204463,,-9999,-551592.3423,-1130204.463,
L690,L690:3002,-55.15140836,-113.0202326,,-9999,-551514.0836,-1130202.326,
L690,L690:3002,-55.14358285,-113.0200812,,-9999,-551435.8285,-1130200.812,
L690,L690:3002,-55.13575864,-113.0199832,,-9999,-551357.5864,-1130199.832,
L690,L690:3002,-55.12793687,-113.0199253,,-9999,-551279.3687,-1130199.253,
L690,L690:3002,-55.12011943,-113.0198946,,-9999,-551201.1943,-1130198.946,
L690,L690:3002,-55.1123075,-113.0198779,,-9999,-551123.075,-1130198.779,
L690,L690:3002,-55.10450145,-113.0198626,,-9999,-551045.0145,-1130198.626,
L690,L690:3002,-55.09670142,-113.0198378,,-9999,-550967.0142,-1130198.378,
L690,L690:3002,-55.08890577,-113.0197957,,-9999,-550889.0577,-1130197.957,
L690,L690:3002,-55.08111332,-113.0197325,,-9999,-550811.1332,-1130197.325,
L690,L690:3002,-55.07332451,-113.0196499,,-9999,-550733.2451,-1130196.499,
L690,L690:3002,-55.06553981,-113.0195508,,-9999,-550655.3981,-1130195.508,
L690,L690:3002,-55.05775895,-113.0194415,,-9999,-550577.5895,-1130194.415,
L690,L690:3002,-55.04998239,-113.0193291,,-9999,-550499.8239,-1130193.291,
L690,L690:3002,-55.04221027,-113.0192181,,-9999,-550422.1027,-1130192.181,
L690,L690:3002,-55.03444292,-113.0191121,,-9999,-550344.4292,-1130191.121,
L690,L690:3002,-55.026679,-113.0190144,,-9999,-550266.79,-1130190.144,
L690,L690:3002,-55.01891794,-113.0189269,,-9999,-550189.1794,-1130189.269,
L690,L690:3002,-55.01115982,-113.0188488,,-9999,-550111.5982,-1130188.488,
L690,L690:3002,-55.0034042,-113.018778,,-9999,-550034.042,-1130187.78,
L690,L690:3002,-54.99565073,-113.0187108,,-9999,-549956.5073,-1130187.108,
L690,L690:3002,-54.98789983,-113.0186444,,-9999,-549878.9983,-1130186.444,
L690,L690:3002,-54.98015128,-113.0185763,,-9999,-549801.5128,-1130185.763,
L690,L690:3002,-54.97240483,-113.0185049,,-9999,-549724.0483,-1130185.049,
L690,L690:3002,-54.96466012,-113.0184314,,-9999,-549646.6012,-1130184.314,
L690,L690:3002,-54.95691713,-113.018355,,-9999,-549569.1713,-1130183.55,
L690,L690:3002,-54.94917576,-113.018275,,-9999,-549491.7576,-1130182.75,
L690,L690:3002,-54.94143596,-113.0181915,,-9999,-549414.3596,-1130181.915,
L690,L690:3002,-54.93369762,-113.0181045,,-9999,-549336.9762,-1130181.045,
L690,L690:3002,-54.92596057,-113.0180165,,-9999,-549259.6057,-1130180.165,
L690,L690:3002,-54.91822426,-113.0179292,,-9999,-549182.2426,-1130179.292,
L690,L690:3002,-54.91048769,-113.0178437,,-9999,-549104.8769,-1130178.437,
L690,L690:3002,-54.90275105,-113.0177605,,-9999,-549027.5105,-1130177.605,
L690,L690:3002,-54.89501394,-113.0176789,,-9999,-548950.1394,-1130176.789,
L690,L690:3002,-54.88727616,-113.0175988,,-9999,-548872.7616,-1130175.988,
L690,L690:3002,-54.87953794,-113.0175199,,-9999,-548795.3794,-1130175.199,
L690,L690:3002,-54.87179965,-113.0174422,,-9999,-548717.9965,-1130174.422,
L690,L690:3002,-54.86406066,-113.017365,2.066691524,2.066691524,-548640.6066,-1130173.65,206.6691524
L690,L690:3002,-54.85632086,-113.0172872,2.075959487,2.075959487,-548563.2086,-1130172.872,207.5959487
L690,L690:3002,-54.84858009,-113.0172086,2.053645966,2.053645966,-548485.8009,-1130172.086,205.3645966
L690,L690:3002,-54.84083835,-113.0171293,2.081094683,2.081094683,-548408.3835,-1130171.293,208.1094683
L690,L690:3002,-54.8330956,-113.0170504,2.068469276,2.068469276,-548330.956,-1130170.504,206.8469276
L690,L690:3002,-54.8253517,-113.0169708,2.085815485,2.085815485,-548253.517,-1130169.708,208.5815485
L690,L690:3002,-54.81760618,-113.0168897,2.082713345,2.082713345,-548176.0618,-1130168.897,208.2713345
L690,L690:3002,-54.80985894,-113.0168077,2.089981428,2.089981428,-548098.5894,-1130168.077,208.9981428
L690,L690:3002,-54.80211007,-113.0167263,2.08713572,2.08713572,-548021.1007,-1130167.263,208.713572
L690,L690:3002,-54.79435939,-113.0166451,2.094015368,2.094015368,-547943.5939,-1130166.451,209.4015368
L690,L690:3002,-54.78660659,-113.0165639,2.080636436,2.080636436,-547866.0659,-1130165.639,208.0636436
L690,L690:3002,-54.77885189,-113.016484,2.037408574,2.037408574,-547788.5189,-1130164.84,203.7408574
L690,L690:3002,-54.77109504,-113.0164057,2.104087378,2.104087378,-547710.9504,-1130164.057,210.4087378
L690,L690:3002,-54.76333559,-113.0163296,2.110454341,2.110454341,-547633.3559,-1130163.296,211.0454341
L690,L690:3002,-54.75557346,-113.0162543,2.116362854,2.116362854,-547555.7346,-1130162.543,211.6362854
L690,L690:3002,-54.74780816,-113.0161784,2.131879161,2.131879161,-547478.0816,-1130161.784,213.1879161
L690,L690:3002,-54.74003909,-113.0161012,2.13618003,2.13618003,-547400.3909,-1130161.012,213.618003
L690,L690:3002,-54.73226615,-113.0160251,2.141064872,2.141064872,-547322.6615,-1130160.251,214.1064872
L690,L690:3002,-54.72448975,-113.0159524,2.146086327,2.146086327,-547244.8975,-1130159.524,214.6086327
L690,L690:3002,-54.71670974,-113.0158832,2.141430215,2.141430215,-547167.0974,-1130158.832,214.1430215
L690,L690:3002,-54.70892629,-113.0158143,2.157053238,2.157053238,-547089.2629,-1130158.143,215.7053238
L690,L690:3002,-54.70114002,-113.0157418,2.152889018,2.152889018,-547011.4002,-1130157.418,215.2889018
L690,L690:3002,-54.69334969,-113.015665,2.15785301,2.15785301,-546933.4969,-1130156.65,215.785301
L690,L690:3002,-54.68555307,-113.0155872,2.151434588,2.151434588,-546855.5307,-1130155.872,215.1434588
L690,L690:3002,-54.6777499,-113.0155122,2.154247677,2.154247677,-546777.499,-1130155.122,215.4247677
L690,L690:3002,-54.6699404,-113.0154413,2.156812043,2.156812043,-546699.404,-1130154.413,215.6812043
L690,L690:3002,-54.66212457,-113.0153729,2.148074971,2.148074971,-546621.2457,-1130153.729,214.8074971
L690,L690:3002,-54.65430266,-113.0153058,2.14064415,2.14064415,-546543.0266,-1130153.058,214.064415
