LineNum,LineFull,SCALE_X_ESPG_3031,SCALE_Y_ESPG_3031,SCALE_Dice_SurfElev,,X_EPSG_3031,Y_EPSG_3031,DICE_SurfElev
L480,L480:3010,31.20300518,-92.00082492,-0.049957714,-0.049957714,312030.0518,-920008.2492,-4.995771407
L480,L480:3010,31.19827903,-92.00243736,-0.040438047,-0.040438047,311982.7903,-920024.3736,-4.043804747
L480,L480:3010,31.18919604,-92.00555277,-0.030216807,-0.030216807,311891.9604,-920055.5277,-3.021680681
L480,L480:3010,31.18011939,-92.00868501,-0.028757668,-0.028757668,311801.1939,-920086.8501,-2.875766824
L480,L480:3010,31.17104786,-92.01183419,-0.02603843,-0.02603843,311710.4786,-920118.3419,-2.603843042
L480,L480:3010,31.16197979,-92.01499923,-0.032985065,-0.032985065,311619.7979,-920149.9923,-3.298506502
L480,L480:3010,31.15291186,-92.01817201,-0.041218344,-0.041218344,311529.1186,-920181.7201,-4.121834436
L480,L480:3010,31.14384081,-92.02134155,-0.010906626,-0.010906626,311438.4081,-920213.4155,-1.090662566
L480,L480:3010,31.13476352,-92.02449501,-0.020519311,-0.020519311,311347.6352,-920244.9501,-2.051931143
L480,L480:3010,31.12567783,-92.02762701,-0.019844242,-0.019844242,311256.7783,-920276.2701,-1.984424213
L480,L480:3010,31.1165816,-92.03073174,-0.019952182,-0.019952182,311165.816,-920307.3174,-1.995218213
L480,L480:3010,31.1074749,-92.03380433,-0.030909569,-0.030909569,311074.749,-920338.0433,-3.090956891
L480,L480:3010,31.09835246,-92.03682259,-0.030259019,-0.030259019,310983.5246,-920368.2259,-3.025901894
L480,L480:3010,31.08920195,-92.03974869,-0.059659089,-0.059659089,310892.0195,-920397.4869,-5.965908929
L480,L480:3010,31.08001117,-92.04255309,-0.043121448,-0.043121448,310800.1117,-920425.5309,-4.312144759
L480,L480:3010,31.07076725,-92.04519311,-0.031004031,-0.031004031,310707.6725,-920451.9311,-3.100403136
L480,L480:3010,31.06146381,-92.04762705,-0.030764922,-0.030764922,310614.6381,-920476.2705,-3.076492182
L480,L480:3010,31.05210231,-92.04983074,-0.042137094,-0.042137094,310521.0231,-920498.3074,-4.213709449
L480,L480:3010,31.04268887,-92.05178904,-0.012276129,-0.012276129,310426.8887,-920517.8904,-1.227612854
L480,L480:3010,31.03323296,-92.05348825,-0.068155583,-0.068155583,310332.3296,-920534.8825,-6.815558287
L480,L480:3010,31.02374577,-92.05492729,-0.058657872,-0.058657872,310237.4577,-920549.2729,-5.86578723
L480,L480:3010,31.01423462,-92.05612393,-0.068116764,-0.068116764,310142.3462,-920561.2393,-6.811676351
L480,L480:3010,31.00470705,-92.05707706,-0.027831135,-0.027831135,310047.0705,-920570.7706,-2.783113522
L480,L480:3010,30.99517226,-92.05778443,-0.037103547,-0.037103547,309951.7226,-920577.8443,-3.710354665
L480,L480:3010,30.98563939,-92.05825037,-0.035845647,-0.035845647,309856.3939,-920582.5037,-3.58456469
L480,L480:3010,30.9761178,-92.0584926,-0.031802357,-0.031802357,309761.178,-920584.926,-3.180235671
L480,L480:3010,30.96661507,-92.05854293,-0.025074033,-0.025074033,309666.1507,-920585.4293,-2.507403287
L480,L480:3010,30.95713078,-92.05844745,-0.028671616,-0.028671616,309571.3078,-920584.4745,-2.867161632
L480,L480:3010,30.94765764,-92.0582471,-0.035164439,-0.035164439,309476.5764,-920582.471,-3.516443949
L480,L480:3010,30.93819077,-92.05798857,-0.033506256,-0.033506256,309381.9077,-920579.8857,-3.35062564
L480,L480:3010,30.92873086,-92.05770303,-0.030831905,-0.030831905,309287.3086,-920577.0303,-3.083190457
L480,L480:3010,30.91927857,-92.05741442,-0.035659684,-0.035659684,309192.7857,-920574.1442,-3.565968387
L480,L480:3010,30.90983144,-92.05712899,-0.040813307,-0.040813307,309098.3144,-920571.2899,-4.081330689
L480,L480:3010,30.90038272,-92.0568698,,-9999,309003.8272,-920568.698,
L480,L480:3010,30.89092866,-92.05663095,,-9999,308909.2866,-920566.3095,
L480,L480:3010,30.88147074,-92.05641468,,-9999,308814.7074,-920564.1468,
L480,L480:3010,30.87201074,-92.05622347,,-9999,308720.1074,-920562.2347,
L480,L480:3010,30.86254796,-92.05606399,,-9999,308625.4796,-920560.6399,
L480,L480:3010,30.85308162,-92.05593469,,-9999,308530.8162,-920559.3469,
L480,L480:3010,30.84360999,-92.05582709,,-9999,308436.0999,-920558.2709,
