LineNum,LineFull,SCALE_X_ESPG_3031,SCALE_Y_ESPG_3031,SCALE_Dice_SurfElev,,X_EPSG_3031,Y_EPSG_3031,DICE_SurfElev
L580,L580:3005,34.99231902,-102.0486758,,-9999,349923.1902,-1020486.758,
L580,L580:3005,34.99163086,-102.047134,,-9999,349916.3086,-1020471.34,
L580,L580:3005,34.98796841,-102.0392788,,-9999,349879.6841,-1020392.788,
L580,L580:3005,34.98407213,-102.031519,,-9999,349840.7213,-1020315.19,
L580,L580:3005,34.97993123,-102.0238648,,-9999,349799.3123,-1020238.648,
L580,L580:3005,34.97552146,-102.0163376,,-9999,349755.2146,-1020163.376,
L580,L580:3005,34.97084363,-102.0089471,,-9999,349708.4363,-1020089.471,
L580,L580:3005,34.96589718,-102.001702,,-9999,349658.9718,-1020017.02,
L580,L580:3005,34.96070546,-101.994601,,-9999,349607.0546,-1019946.01,
L580,L580:3005,34.95528165,-101.9876457,,-9999,349552.8165,-1019876.457,
L580,L580:3005,34.9496498,-101.9808298,,-9999,349496.498,-1019808.298,
L580,L580:3005,34.94381941,-101.9741561,,-9999,349438.1941,-1019741.561,
L580,L580:3005,34.93779408,-101.9676319,,-9999,349377.9408,-1019676.319,
L580,L580:3005,34.93156464,-101.961275,,-9999,349315.6464,-1019612.75,
L580,L580:3005,34.92513839,-101.9550891,,-9999,349251.3839,-1019550.891,
L580,L580:3005,34.91851754,-101.9490787,,-9999,349185.1754,-1019490.787,
L580,L580:3005,34.91171397,-101.9432399,,-9999,349117.1397,-1019432.399,
L580,L580:3005,34.90473744,-101.9375696,,-9999,349047.3744,-1019375.696,
L580,L580:3005,34.89758692,-101.9320768,,-9999,348975.8692,-1019320.768,
L580,L580:3005,34.89026213,-101.926774,,-9999,348902.6213,-1019267.74,
L580,L580:3005,34.88277082,-101.9216634,,-9999,348827.7082,-1019216.634,
L580,L580:3005,34.87511265,-101.9167576,,-9999,348751.1265,-1019167.576,
L580,L580:3005,34.86728568,-101.9120692,,-9999,348672.8568,-1019120.692,
L580,L580:3005,34.8592884,-101.9076132,,-9999,348592.884,-1019076.132,
L580,L580:3005,34.85112451,-101.9033959,,-9999,348511.2451,-1019033.959,
L580,L580:3005,34.8428069,-101.8994165,,-9999,348428.069,-1018994.165,
L580,L580:3005,34.83435251,-101.8956703,,-9999,348343.5251,-1018956.703,
L580,L580:3005,34.8257675,-101.8921647,,-9999,348257.675,-1018921.647,
L580,L580:3005,34.81705772,-101.8889087,,-9999,348170.5772,-1018889.087,
L580,L580:3005,34.80822212,-101.8859165,,-9999,348082.2212,-1018859.165,
L580,L580:3005,34.79926308,-101.8832044,,-9999,347992.6308,-1018832.044,
L580,L580:3005,34.7901816,-101.8807913,,-9999,347901.816,-1018807.913,
L580,L580:3005,34.78098319,-101.8786889,,-9999,347809.8319,-1018786.889,
L580,L580:3005,34.7716826,-101.8768924,,-9999,347716.826,-1018768.924,
L580,L580:3005,34.7622914,-101.8754076,,-9999,347622.914,-1018754.076,
L580,L580:3005,34.75282356,-101.8742376,,-9999,347528.2356,-1018742.376,
L580,L580:3005,34.74329138,-101.8733807,,-9999,347432.9138,-1018733.807,
L580,L580:3005,34.73370665,-101.8728295,,-9999,347337.0665,-1018728.295,
L580,L580:3005,34.72407918,-101.8725812,,-9999,347240.7918,-1018725.812,
L580,L580:3005,34.71442103,-101.8726327,,-9999,347144.2103,-1018726.327,
L580,L580:3005,34.70474403,-101.8729725,,-9999,347047.4403,-1018729.725,
L580,L580:3005,34.69505873,-101.8735863,,-9999,346950.5873,-1018735.863,
L580,L580:3005,34.68537459,-101.8744711,,-9999,346853.7459,-1018744.711,
L580,L580:3005,34.67569783,-101.8756054,,-9999,346756.9783,-1018756.054,
L580,L580:3005,34.6660358,-101.8769619,,-9999,346660.358,-1018769.619,
L580,L580:3005,34.65639421,-101.8785348,,-9999,346563.9421,-1018785.348,
L580,L580:3005,34.64677832,-101.8803193,,-9999,346467.7832,-1018803.193,
L580,L580:3005,34.6371924,-101.8823095,,-9999,346371.924,-1018823.095,
L580,L580:3005,34.62763556,-101.8844881,,-9999,346276.3556,-1018844.881,
L580,L580:3005,34.61810808,-101.8868302,,-9999,346181.0808,-1018868.302,
L580,L580:3005,34.60861056,-101.889322,,-9999,346086.1056,-1018893.22,
L580,L580:3005,34.59914312,-101.8919414,,-9999,345991.4312,-1018919.414,
L580,L580:3005,34.58969892,-101.8946635,,-9999,345896.9892,-1018946.635,
L580,L580:3005,34.58027481,-101.8974719,,-9999,345802.7481,-1018974.719,
L580,L580:3005,34.57086576,-101.9003445,,-9999,345708.6576,-1019003.445,
L580,L580:3005,34.56146893,-101.9032652,,-9999,345614.6893,-1019032.652,
L580,L580:3005,34.55208147,-101.9062239,,-9999,345520.8147,-1019062.239,
L580,L580:3005,34.5427004,-101.9092128,,-9999,345427.004,-1019092.128,
L580,L580:3005,34.5333212,-101.9122242,,-9999,345333.212,-1019122.242,
L580,L580:3005,34.52394102,-101.9152512,,-9999,345239.4102,-1019152.512,
L580,L580:3005,34.51455673,-101.9182836,,-9999,345145.5673,-1019182.836,
L580,L580:3005,34.50516745,-101.9213139,,-9999,345051.6745,-1019213.139,
L580,L580:3005,34.49577142,-101.9243343,,-9999,344957.7142,-1019243.343,
L580,L580:3005,34.48636895,-101.9273461,,-9999,344863.6895,-1019273.461,
L580,L580:3005,34.47696308,-101.9303633,,-9999,344769.6308,-1019303.633,
L580,L580:3005,34.4675573,-101.9334021,,-9999,344675.573,-1019334.021,
L580,L580:3005,34.45814937,-101.9364564,,-9999,344581.4937,-1019364.564,
