LineNum,LineFull,SCALE_X_ESPG_3031,SCALE_Y_ESPG_3031,SCALE_Dice_SurfElev,,X_EPSG_3031,Y_EPSG_3031,DICE_SurfElev
T1040,T1040:2010,-21.80021095,-45.61942072,,-9999,-218002.1095,-456194.2072,
T1040,T1040:2010,-21.80098871,-45.62204922,,-9999,-218009.8871,-456220.4922,
T1040,T1040:2010,-21.80370556,-45.63110408,,-9999,-218037.0556,-456311.0408,
T1040,T1040:2010,-21.80647219,-45.64014549,,-9999,-218064.7219,-456401.4549,
T1040,T1040:2010,-21.80928041,-45.64917747,,-9999,-218092.8041,-456491.7747,
T1040,T1040:2010,-21.81209933,-45.65821427,,-9999,-218120.9933,-456582.1427,
T1040,T1040:2010,-21.81488343,-45.66727556,,-9999,-218148.8343,-456672.7556,
T1040,T1040:2010,-21.81757324,-45.67638571,,-9999,-218175.7324,-456763.8571,
T1040,T1040:2010,-21.82009932,-45.68557224,,-9999,-218200.9932,-456855.7224,
T1040,T1040:2010,-21.82238003,-45.69486129,,-9999,-218223.8003,-456948.6129,
T1040,T1040:2010,-21.82436136,-45.70426181,,-9999,-218243.6136,-457042.6181,
T1040,T1040:2010,-21.82600526,-45.7137726,,-9999,-218260.0526,-457137.726,
T1040,T1040:2010,-21.82730005,-45.72338089,,-9999,-218273.0005,-457233.8089,
T1040,T1040:2010,-21.8282671,-45.73306758,,-9999,-218282.671,-457330.6758,
T1040,T1040:2010,-21.82894735,-45.74281386,,-9999,-218289.4735,-457428.1386,
T1040,T1040:2010,-21.82939228,-45.75260267,,-9999,-218293.9228,-457526.0267,
T1040,T1040:2010,-21.82965547,-45.76242049,,-9999,-218296.5547,-457624.2049,
T1040,T1040:2010,-21.82978566,-45.77225946,,-9999,-218297.8566,-457722.5946,
T1040,T1040:2010,-21.82982692,-45.78211432,,-9999,-218298.2692,-457821.1432,
T1040,T1040:2010,-21.82981971,-45.79198136,,-9999,-218298.1971,-457919.8136,
T1040,T1040:2010,-21.82979288,-45.80185729,,-9999,-218297.9288,-458018.5729,
T1040,T1040:2010,-21.82976356,-45.81173983,,-9999,-218297.6356,-458117.3983,
T1040,T1040:2010,-21.82974137,-45.82162656,,-9999,-218297.4137,-458216.2656,
