LineNum,LineFull,SCALE_X_ESPG_3031,SCALE_Y_ESPG_3031,SCALE_Dice_SurfElev,,X_EPSG_3031,Y_EPSG_3031,DICE_SurfElev
L490,L490:1011,32.12185281,-92.95976723,,-9999,321218.5281,-929597.6723,
L490,L490:1011,32.1125899,-92.96026366,,-9999,321125.899,-929602.6366,
L490,L490:1011,32.10290772,-92.96089372,,-9999,321029.0772,-929608.9372,
L490,L490:1011,32.09324354,-92.96165385,,-9999,320932.4354,-929616.5385,
L490,L490:1011,32.08359794,-92.96255858,,-9999,320835.9794,-929625.5858,
L490,L490:1011,32.0739708,-92.96359764,,-9999,320739.708,-929635.9764,
L490,L490:1011,32.06436024,-92.96474015,,-9999,320643.6024,-929647.4015,
L490,L490:1011,32.05476431,-92.96595743,,-9999,320547.6431,-929659.5743,
L490,L490:1011,32.0451816,-92.96723528,,-9999,320451.816,-929672.3528,
L490,L490:1011,32.03561315,-92.96856594,,-9999,320356.1315,-929685.6594,
L490,L490:1011,32.02606373,-92.96994498,,-9999,320260.6373,-929699.4498,
L490,L490:1011,32.01653757,-92.97136892,,-9999,320165.3757,-929713.6892,
L490,L490:1011,32.00703725,-92.97283374,,-9999,320070.3725,-929728.3374,
L490,L490:1011,31.99756556,-92.9743344,,-9999,319975.6556,-929743.344,
L490,L490:1011,31.98812345,-92.97586589,,-9999,319881.2345,-929758.6589,
L490,L490:1011,31.97871033,-92.97742319,,-9999,319787.1033,-929774.2319,
L490,L490:1011,31.96932478,-92.97899993,,-9999,319693.2478,-929789.9993,
L490,L490:1011,31.95996244,-92.98058947,,-9999,319599.6244,-929805.8947,
L490,L490:1011,31.95061839,-92.98218807,,-9999,319506.1839,-929821.8807,
L490,L490:1011,31.94129295,-92.98379139,,-9999,319412.9295,-929837.9139,
L490,L490:1011,31.93198664,-92.9853996,,-9999,319319.8664,-929853.996,
L490,L490:1011,31.92269858,-92.98701463,,-9999,319226.9858,-929870.1463,
L490,L490:1011,31.91342827,-92.98863731,-0.083268958,-0.083268958,319134.2827,-929886.3731,-8.326895779
L490,L490:1011,31.90417455,-92.99026676,-0.066356034,-0.066356034,319041.7455,-929902.6676,-6.635603401
L490,L490:1011,31.89493614,-92.99189986,-0.075660356,-0.075660356,318949.3614,-929918.9986,-7.566035584
L490,L490:1011,31.88571173,-92.99353403,-0.082765804,-0.082765804,318857.1173,-929935.3403,-8.276580435
L490,L490:1011,31.87650042,-92.99516901,-0.094991832,-0.094991832,318765.0042,-929951.6901,-9.49918315
L490,L490:1011,31.86730102,-92.99681449,-0.101237036,-0.101237036,318673.0102,-929968.1449,-10.12370361
L490,L490:1011,31.85810663,-92.99847829,-0.085376403,-0.085376403,318581.0663,-929984.7829,-8.53764025
L490,L490:1011,31.8489203,-93.00016574,-0.075600666,-0.075600666,318489.203,-930001.6574,-7.560066616
L490,L490:1011,31.83974417,-93.00188219,-0.064105436,-0.064105436,318397.4417,-930018.8219,-6.410543615
