LineNum,LineFull,SCALE_X_ESPG_3031,SCALE_Y_ESPG_3031,SCALE_Dice_SurfElev,,X_EPSG_3031,Y_EPSG_3031,DICE_SurfElev
L420,L420:3004,26.8027612,-86.26849341,,-9999,268027.612,-862684.9341,
L420,L420:3004,26.79948655,-86.26449953,,-9999,267994.8655,-862644.9953,
L420,L420:3004,26.79353012,-86.25723827,,-9999,267935.3012,-862572.3827,
L420,L420:3004,26.78754869,-86.24999323,,-9999,267875.4869,-862499.9323,
L420,L420:3004,26.7815035,-86.24279474,,-9999,267815.035,-862427.9474,
L420,L420:3004,26.77536635,-86.23566644,,-9999,267753.6635,-862356.6644,
L420,L420:3004,26.76911767,-86.2286262,,-9999,267691.1767,-862286.262,
L420,L420:3004,26.76274699,-86.22168381,,-9999,267627.4699,-862216.8381,
L420,L420:3004,26.75625005,-86.21484408,,-9999,267562.5005,-862148.4408,
L420,L420:3004,26.74963894,-86.20809959,,-9999,267496.3894,-862080.9959,
L420,L420:3004,26.74293966,-86.20143,,-9999,267429.3966,-862014.3,
L420,L420:3004,26.73616449,-86.19482455,,-9999,267361.6449,-861948.2455,
L420,L420:3004,26.72931538,-86.18828469,-0.161452796,-0.161452796,267293.1538,-861882.8469,-16.14527964
L420,L420:3004,26.72239693,-86.18180873,-0.171664478,-0.171664478,267223.9693,-861818.0873,-17.16644784
L420,L420:3004,26.7154117,-86.17539642,-0.162348499,-0.162348499,267154.117,-861753.9642,-16.23484988
L420,L420:3004,26.70835868,-86.16904916,-0.172708477,-0.172708477,267083.5868,-861690.4916,-17.27084768
L420,L420:3004,26.70123841,-86.16276814,-0.161801869,-0.161801869,267012.3841,-861627.6814,-16.18018694
L420,L420:3004,26.69405804,-86.15654573,-0.141545515,-0.141545515,266940.5804,-861565.4573,-14.15455152
L420,L420:3004,26.68683223,-86.15036529,-0.142495637,-0.142495637,266868.3223,-861503.6529,-14.24956367
L420,L420:3004,26.67957059,-86.14421848,-0.152677264,-0.152677264,266795.7059,-861442.1848,-15.26772637
L420,L420:3004,26.67226173,-86.138121,-0.163376003,-0.163376003,266722.6173,-861381.21,-16.3376003
L420,L420:3004,26.6648932,-86.13208984,,-9999,266648.932,-861320.8984,
L420,L420:3004,26.65745535,-86.12613622,,-9999,266574.5535,-861261.3622,
L420,L420:3004,26.64992385,-86.1202902,,-9999,266499.2385,-861202.902,
L420,L420:3004,26.64227771,-86.11458202,,-9999,266422.7771,-861145.8202,
L420,L420:3004,26.63451307,-86.109022,,-9999,266345.1307,-861090.22,
L420,L420:3004,26.62663518,-86.10360783,,-9999,266266.3518,-861036.0783,
L420,L420:3004,26.61865594,-86.09833278,,-9999,266186.5594,-860983.3278,
L420,L420:3004,26.61059672,-86.09317703,,-9999,266105.9672,-860931.7703,
L420,L420:3004,26.60247073,-86.08812071,,-9999,266024.7073,-860881.2071,
L420,L420:3004,26.59428551,-86.08315341,,-9999,265942.8551,-860831.5341,
L420,L420:3004,26.58604825,-86.07826979,,-9999,265860.4825,-860782.6979,
L420,L420:3004,26.57776089,-86.07347094,,-9999,265777.6089,-860734.7094,
L420,L420:3004,26.56941334,-86.06877634,,-9999,265694.1334,-860687.7634,
L420,L420:3004,26.5609967,-86.06420443,,-9999,265609.967,-860642.0443,
L420,L420:3004,26.55251522,-86.05975211,,-9999,265525.1522,-860597.5211,
L420,L420:3004,26.54397283,-86.05541786,,-9999,265439.7283,-860554.1786,
L420,L420:3004,26.53537371,-86.05119111,,-9999,265353.7371,-860511.9111,
L420,L420:3004,26.52673305,-86.04704543,,-9999,265267.3305,-860470.4543,
L420,L420:3004,26.51806262,-86.04295853,,-9999,265180.6262,-860429.5853,
L420,L420:3004,26.50936553,-86.03892415,,-9999,265093.6553,-860389.2415,
L420,L420:3004,26.50063716,-86.03495379,,-9999,265006.3716,-860349.5379,
L420,L420:3004,26.49187227,-86.03106009,,-9999,264918.7227,-860310.6009,
L420,L420:3004,26.48306987,-86.02725217,,-9999,264830.6987,-860272.5217,
L420,L420:3004,26.4742265,-86.02353858,,-9999,264742.265,-860235.3858,
L420,L420:3004,26.46534313,-86.01992025,,-9999,264653.4313,-860199.2025,
L420,L420:3004,26.45641652,-86.01640172,,-9999,264564.1652,-860164.0172,
L420,L420:3004,26.44744002,-86.01300587,,-9999,264474.4002,-860130.0587,
L420,L420:3004,26.43840739,-86.00975649,,-9999,264384.0739,-860097.5649,
L420,L420:3004,26.42932021,-86.0066628,,-9999,264293.2021,-860066.628,
L420,L420:3004,26.42018122,-86.00372653,,-9999,264201.8122,-860037.2653,
L420,L420:3004,26.41099247,-86.00094432,,-9999,264109.9247,-860009.4432,
L420,L420:3004,26.40176038,-85.99831062,,-9999,264017.6038,-859983.1062,
L420,L420:3004,26.39249155,-85.99581193,,-9999,263924.9155,-859958.1193,
L420,L420:3004,26.38318598,-85.99346082,,-9999,263831.8598,-859934.6082,
L420,L420:3004,26.37383917,-85.99128658,,-9999,263738.3917,-859912.8658,
L420,L420:3004,26.36444664,-85.98933355,,-9999,263644.4664,-859893.3355,
L420,L420:3004,26.35500577,-85.98765154,,-9999,263550.0577,-859876.5154,
L420,L420:3004,26.34551912,-85.98627838,,-9999,263455.1912,-859862.7838,
L420,L420:3004,26.33599558,-85.98522547,,-9999,263359.9558,-859852.2547,
L420,L420:3004,26.32644677,-85.98448163,,-9999,263264.4677,-859844.8163,
L420,L420:3004,26.31688422,-85.98402077,,-9999,263168.8422,-859840.2077,
L420,L420:3004,26.30731729,-85.98380557,,-9999,263073.1729,-859838.0557,
L420,L420:3004,26.29775183,-85.98378112,,-9999,262977.5183,-859837.8112,
L420,L420:3004,26.28819039,-85.98388561,,-9999,262881.9039,-859838.8561,
L420,L420:3004,26.27863281,-85.98407436,,-9999,262786.3281,-859840.7436,
L420,L420:3004,26.26907719,-85.98431485,,-9999,262690.7719,-859843.1485,
L420,L420:3004,26.25952185,-85.98457763,,-9999,262595.2185,-859845.7763,
L420,L420:3004,26.24996468,-85.98483497,,-9999,262499.6468,-859848.3497,
L420,L420:3004,26.24040582,-85.98507052,,-9999,262404.0582,-859850.7052,
L420,L420:3004,26.23084512,-85.98528167,,-9999,262308.4512,-859852.8167,
L420,L420:3004,26.22128288,-85.98547328,,-9999,262212.8288,-859854.7328,
L420,L420:3004,26.21172045,-85.98565377,,-9999,262117.2045,-859856.5377,
L420,L420:3004,26.20215752,-85.98583299,,-9999,262021.5752,-859858.3299,
L420,L420:3004,26.1925945,-85.986016,,-9999,261925.945,-859860.16,
L420,L420:3004,26.18303084,-85.9862093,,-9999,261830.3084,-859862.093,
L420,L420:3004,26.17346696,-85.98641645,,-9999,261734.6696,-859864.1645,
