LineNum,LineFull,SCALE_X_ESPG_3031,SCALE_Y_ESPG_3031,SCALE_Dice_SurfElev,,X_EPSG_3031,Y_EPSG_3031,DICE_SurfElev
L100,L100:3011,-25.57239456,-54.04402862,,-9999,-255723.9456,-540440.2862,
L100,L100:3011,-25.57143331,-54.04410164,,-9999,-255714.3331,-540441.0164,
L100,L100:3011,-25.56131827,-54.0449224,,-9999,-255613.1827,-540449.224,
L100,L100:3011,-25.55121168,-54.04580637,,-9999,-255512.1168,-540458.0637,
L100,L100:3011,-25.54111104,-54.04671863,,-9999,-255411.1104,-540467.1863,
L100,L100:3011,-25.53101539,-54.04763772,,-9999,-255310.1539,-540476.3772,
L100,L100:3011,-25.52092394,-54.04854987,,-9999,-255209.2394,-540485.4987,
L100,L100:3011,-25.51083606,-54.04944447,,-9999,-255108.3606,-540494.4447,
L100,L100:3011,-25.50075193,-54.05030175,,-9999,-255007.5193,-540503.0175,
L100,L100:3011,-25.49067261,-54.05109858,,-9999,-254906.7261,-540510.9858,
L100,L100:3011,-25.48059985,-54.05181289,,-9999,-254805.9985,-540518.1289,
L100,L100:3011,-25.47053509,-54.05242569,,-9999,-254705.3509,-540524.2569,
L100,L100:3011,-25.46047972,-54.05291942,,-9999,-254604.7972,-540529.1942,
L100,L100:3011,-25.45043435,-54.05328385,,-9999,-254504.3435,-540532.8385,
L100,L100:3011,-25.44039979,-54.05351895,,-9999,-254403.9979,-540535.1895,
L100,L100:3011,-25.43037607,-54.05363518,,-9999,-254303.7607,-540536.3518,
L100,L100:3011,-25.4203613,-54.05365186,,-9999,-254203.613,-540536.5186,
L100,L100:3011,-25.41035252,-54.05359199,,-9999,-254103.5252,-540535.9199,
L100,L100:3011,-25.40034662,-54.05347867,,-9999,-254003.4662,-540534.7867,
L100,L100:3011,-25.39033982,-54.05333226,,-9999,-253903.3982,-540533.3226,
L100,L100:3011,-25.38032863,-54.05317056,,-9999,-253803.2863,-540531.7056,
L100,L100:3011,-25.37031131,-54.05300746,,-9999,-253703.1131,-540530.0746,
L100,L100:3011,-25.36028643,-54.05285137,,-9999,-253602.8643,-540528.5137,
L100,L100:3011,-25.35025358,-54.05270626,,-9999,-253502.5358,-540527.0626,
L100,L100:3011,-25.34021557,-54.0525733,,-9999,-253402.1557,-540525.733,
L100,L100:3011,-25.33017474,-54.05245006,,-9999,-253301.7474,-540524.5006,
L100,L100:3011,-25.32013306,-54.05233199,,-9999,-253201.3306,-540523.3199,
L100,L100:3011,-25.31009195,-54.05221261,,-9999,-253100.9195,-540522.1261,
L100,L100:3011,-25.30005291,-54.05208723,,-9999,-253000.5291,-540520.8723,
L100,L100:3011,-25.29001704,-54.05195204,,-9999,-252900.1704,-540519.5204,
L100,L100:3011,-25.27998481,-54.05180522,,-9999,-252799.8481,-540518.0522,
L100,L100:3011,-25.26995678,-54.05164588,,-9999,-252699.5678,-540516.4588,
L100,L100:3011,-25.25993336,-54.05147336,,-9999,-252599.3336,-540514.7336,
L100,L100:3011,-25.24991427,-54.0512901,,-9999,-252499.1427,-540512.901,
L100,L100:3011,-25.23989891,-54.05110069,,-9999,-252398.9891,-540511.0069,
L100,L100:3011,-25.22988627,-54.0509103,,-9999,-252298.8627,-540509.103,
L100,L100:3011,-25.21987532,-54.05072354,,-9999,-252198.7532,-540507.2354,
L100,L100:3011,-25.20986503,-54.05054244,,-9999,-252098.6503,-540505.4244,
L100,L100:3011,-25.1998559,-54.05036837,,-9999,-251998.559,-540503.6837,
L100,L100:3011,-25.18984775,-54.05020103,,-9999,-251898.4775,-540502.0103,
L100,L100:3011,-25.17984078,-54.05004028,0.955213577,0.955213577,-251798.4078,-540500.4028,95.5213577
L100,L100:3011,-25.16983522,-54.04988426,0.965529075,0.965529075,-251698.3522,-540498.8426,96.55290746
L100,L100:3011,-25.15983169,-54.04973089,0.956330652,0.956330652,-251598.3169,-540497.3089,95.63306524
L100,L100:3011,-25.14983054,-54.04957667,0.937269779,0.937269779,-251498.3054,-540495.7667,93.72697793
L100,L100:3011,-25.13983159,-54.04941836,0.958008946,0.958008946,-251398.3159,-540494.1836,95.80089459
L100,L100:3011,-25.12983488,-54.04925454,0.958495673,0.958495673,-251298.3488,-540492.5454,95.8495673
L100,L100:3011,-25.11984015,-54.04908448,0.938759474,0.938759474,-251198.4015,-540490.8448,93.87594744
L100,L100:3011,-25.10984726,-54.04890922,0.938837887,0.938837887,-251098.4726,-540489.0922,93.88378865
L100,L100:3011,-25.09985601,-54.0487305,0.908821877,0.908821877,-250998.5601,-540487.305,90.88218771
L100,L100:3011,-25.08986588,-54.04854928,0.948579969,0.948579969,-250898.6588,-540485.4928,94.85799695
L100,L100:3011,-25.07987594,-54.04836814,0.958031275,0.958031275,-250798.7594,-540483.6814,95.80312745
L100,L100:3011,-25.06988551,-54.04819004,0.956804248,0.956804248,-250698.8551,-540481.9004,95.68042477
L100,L100:3011,-25.05989353,-54.0480178,0.895344908,0.895344908,-250598.9353,-540480.178,89.53449079
L100,L100:3011,-25.04989937,-54.04785276,0.953534826,0.953534826,-250498.9937,-540478.5276,95.35348257
L100,L100:3011,-25.03990368,-54.04769503,0.942194827,0.942194827,-250399.0368,-540476.9503,94.21948266
L100,L100:3011,-25.02990745,-54.04754287,0.891721227,0.891721227,-250299.0745,-540475.4287,89.17212273
L100,L100:3011,-25.01991111,-54.04739613,0.941853463,0.941853463,-250199.1111,-540473.9613,94.18534632
L100,L100:3011,-25.00991432,-54.04725359,0.902593914,0.902593914,-250099.1432,-540472.5359,90.25939135
L100,L100:3011,-24.99991767,-54.04711232,0.913923322,0.913923322,-249999.1767,-540471.1232,91.39233224
L100,L100:3011,-24.98992181,-54.04696556,0.915629003,0.915629003,-249899.2181,-540469.6556,91.56290033
L100,L100:3011,-24.97992598,-54.04681082,0.897061648,0.897061648,-249799.2598,-540468.1082,89.7061648
L100,L100:3011,-24.96992924,-54.04664907,0.878283888,0.878283888,-249699.2924,-540466.4907,87.82838875
L100,L100:3011,-24.95993126,-54.04648511,0.909321815,0.909321815,-249599.3126,-540464.8511,90.93218146
L100,L100:3011,-24.94993278,-54.0463197,0.910859411,0.910859411,-249499.3278,-540463.197,91.08594105
L100,L100:3011,-24.93993402,-54.04615404,0.903076946,0.903076946,-249399.3402,-540461.5404,90.30769456
L100,L100:3011,-24.92993471,-54.04599059,0.905680834,0.905680834,-249299.3471,-540459.9059,90.56808344
L100,L100:3011,-24.91993408,-54.0458328,0.908397231,0.908397231,-249199.3408,-540458.328,90.83972313
L100,L100:3011,-24.90993148,-54.04568178,0.91130915,0.91130915,-249099.3148,-540456.8178,91.13091501
L100,L100:3011,-24.8999266,-54.04553685,0.894370721,0.894370721,-248999.266,-540455.3685,89.43707206
L100,L100:3011,-24.88992024,-54.0453961,0.897761256,0.897761256,-248899.2024,-540453.961,89.7761256
