LineNum,LineFull,SCALE_X_ESPG_3031,SCALE_Y_ESPG_3031,SCALE_Dice_SurfElev,,X_EPSG_3031,Y_EPSG_3031,DICE_SurfElev
T1100,T1100:1009,11.10856064,-138.8790596,,-9999,111085.6064,-1388790.596,
T1100,T1100:1009,11.10867101,-138.8752268,,-9999,111086.7101,-1388752.268,
T1100,T1100:1009,11.10892586,-138.8663017,,-9999,111089.2586,-1388663.017,
T1100,T1100:1009,11.10918058,-138.8573605,,-9999,111091.8058,-1388573.605,
T1100,T1100:1009,11.10943735,-138.8484004,,-9999,111094.3735,-1388484.004,
T1100,T1100:1009,11.10969686,-138.8394185,,-9999,111096.9686,-1388394.185,
T1100,T1100:1009,11.10995929,-138.8304158,,-9999,111099.5929,-1388304.158,
T1100,T1100:1009,11.11022461,-138.8213945,,-9999,111102.2461,-1388213.945,
T1100,T1100:1009,11.11049389,-138.8123549,,-9999,111104.9389,-1388123.549,
T1100,T1100:1009,11.11076869,-138.8032971,,-9999,111107.6869,-1388032.971,
T1100,T1100:1009,11.11104865,-138.7942212,,-9999,111110.4865,-1387942.212,
T1100,T1100:1009,11.11133234,-138.7851283,,-9999,111113.3234,-1387851.283,
T1100,T1100:1009,11.11161782,-138.7760213,,-9999,111116.1782,-1387760.213,
T1100,T1100:1009,11.11190467,-138.7669019,,-9999,111119.0467,-1387669.019,
T1100,T1100:1009,11.11219287,-138.7577702,,-9999,111121.9287,-1387577.702,
T1100,T1100:1009,11.11248326,-138.7486263,,-9999,111124.8326,-1387486.263,
T1100,T1100:1009,11.11277719,-138.7394712,,-9999,111127.7719,-1387394.712,
T1100,T1100:1009,11.11307386,-138.7303054,,-9999,111130.7386,-1387303.054,
T1100,T1100:1009,11.11337153,-138.7211291,,-9999,111133.7153,-1387211.291,
T1100,T1100:1009,11.11366859,-138.7119432,,-9999,111136.6859,-1387119.432,
T1100,T1100:1009,11.11396443,-138.7027477,,-9999,111139.6443,-1387027.477,
T1100,T1100:1009,11.11425827,-138.6935423,,-9999,111142.5827,-1386935.423,
T1100,T1100:1009,11.11454988,-138.6843264,,-9999,111145.4988,-1386843.264,
T1100,T1100:1009,11.11483798,-138.6750994,,-9999,111148.3798,-1386750.994,
T1100,T1100:1009,11.11512219,-138.6658619,,-9999,111151.2219,-1386658.619,
T1100,T1100:1009,11.11540268,-138.6566145,,-9999,111154.0268,-1386566.145,
T1100,T1100:1009,11.1156809,-138.6473579,,-9999,111156.809,-1386473.579,
T1100,T1100:1009,11.11595805,-138.6380924,,-9999,111159.5805,-1386380.924,
T1100,T1100:1009,11.11623497,-138.628819,,-9999,111162.3497,-1386288.19,
T1100,T1100:1009,11.11651286,-138.6195378,,-9999,111165.1286,-1386195.378,
T1100,T1100:1009,11.11679267,-138.6102498,,-9999,111167.9267,-1386102.498,
T1100,T1100:1009,11.11707523,-138.6009558,,-9999,111170.7523,-1386009.558,
T1100,T1100:1009,11.11735994,-138.5916569,,-9999,111173.5994,-1385916.569,
T1100,T1100:1009,11.11764507,-138.5823547,,-9999,111176.4507,-1385823.547,
T1100,T1100:1009,11.11792931,-138.5730506,,-9999,111179.2931,-1385730.506,
T1100,T1100:1009,11.11821269,-138.563744,,-9999,111182.1269,-1385637.44,
T1100,T1100:1009,11.11849671,-138.5544367,,-9999,111184.9671,-1385544.367,
T1100,T1100:1009,11.11878218,-138.5451299,,-9999,111187.8218,-1385451.299,
T1100,T1100:1009,11.11906918,-138.5358238,,-9999,111190.6918,-1385358.238,
T1100,T1100:1009,11.11935628,-138.5265189,,-9999,111193.5628,-1385265.189,
T1100,T1100:1009,11.1196426,-138.5172136,,-9999,111196.426,-1385172.136,
T1100,T1100:1009,11.11992923,-138.5079098,,-9999,111199.2923,-1385079.098,
T1100,T1100:1009,11.12021778,-138.4986085,,-9999,111202.1778,-1384986.085,
T1100,T1100:1009,11.12050916,-138.4893095,,-9999,111205.0916,-1384893.095,
T1100,T1100:1009,11.12080171,-138.480012,,-9999,111208.0171,-1384800.12,
T1100,T1100:1009,11.12109346,-138.470717,,-9999,111210.9346,-1384707.17,
T1100,T1100:1009,11.12138274,-138.4614282,,-9999,111213.8274,-1384614.282,
T1100,T1100:1009,11.12167076,-138.4521442,,-9999,111216.7076,-1384521.442,
T1100,T1100:1009,11.12195791,-138.4428671,,-9999,111219.5791,-1384428.671,
T1100,T1100:1009,11.12224507,-138.4335985,,-9999,111222.4507,-1384335.985,
T1100,T1100:1009,11.12253097,-138.4243378,,-9999,111225.3097,-1384243.378,
T1100,T1100:1009,11.12281567,-138.4150845,,-9999,111228.1567,-1384150.845,
T1100,T1100:1009,11.12309976,-138.4058394,,-9999,111230.9976,-1384058.394,
T1100,T1100:1009,11.12338391,-138.3966046,,-9999,111233.8391,-1383966.046,
T1100,T1100:1009,11.12366858,-138.3873803,,-9999,111236.6858,-1383873.803,
T1100,T1100:1009,11.12395515,-138.3781663,,-9999,111239.5515,-1383781.663,
T1100,T1100:1009,11.12424363,-138.3689618,,-9999,111242.4363,-1383689.618,
T1100,T1100:1009,11.12453351,-138.3597678,,-9999,111245.3351,-1383597.678,
T1100,T1100:1009,11.1248215,-138.3505865,,-9999,111248.215,-1383505.865,
T1100,T1100:1009,11.12510702,-138.3414169,,-9999,111251.0702,-1383414.169,
T1100,T1100:1009,11.12538961,-138.3322575,,-9999,111253.8961,-1383322.575,
T1100,T1100:1009,11.12566998,-138.3231098,,-9999,111256.6998,-1383231.098,
T1100,T1100:1009,11.12594829,-138.313974,,-9999,111259.4829,-1383139.74,
T1100,T1100:1009,11.12622435,-138.3048491,,-9999,111262.2435,-1383048.491,
T1100,T1100:1009,11.12649818,-138.2957341,,-9999,111264.9818,-1382957.341,
T1100,T1100:1009,11.1267704,-138.2866294,,-9999,111267.704,-1382866.294,
T1100,T1100:1009,11.12704166,-138.2775357,,-9999,111270.4166,-1382775.357,
T1100,T1100:1009,11.12731309,-138.2684527,,-9999,111273.1309,-1382684.527,
T1100,T1100:1009,11.12758216,-138.2593788,,-9999,111275.8216,-1382593.788,
T1100,T1100:1009,11.12784672,-138.2503132,,-9999,111278.4672,-1382503.132,
T1100,T1100:1009,11.1281061,-138.2412572,,-9999,111281.061,-1382412.572,
T1100,T1100:1009,11.12835966,-138.2322123,,-9999,111283.5966,-1382322.123,
T1100,T1100:1009,11.12860914,-138.2231781,,-9999,111286.0914,-1382231.781,
T1100,T1100:1009,11.12885717,-138.2141542,,-9999,111288.5717,-1382141.542,
T1100,T1100:1009,11.12910487,-138.2051417,,-9999,111291.0487,-1382051.417,
T1100,T1100:1009,11.12935014,-138.1961413,,-9999,111293.5014,-1381961.413,
