LineNum,LineFull,SCALE_X_ESPG_3031,SCALE_Y_ESPG_3031,SCALE_Dice_SurfElev,,X_EPSG_3031,Y_EPSG_3031,DICE_SurfElev
L80,L80:2010,-14.51143441,-52.06259674,,-9999,-145114.3441,-520625.9674,
L80,L80:2010,-14.51184713,-52.06237757,,-9999,-145118.4713,-520623.7757,
L80,L80:2010,-14.51935657,-52.05839517,,-9999,-145193.5657,-520583.9517,
L80,L80:2010,-14.52688609,-52.05444788,,-9999,-145268.8609,-520544.4788,
L80,L80:2010,-14.53445001,-52.05056528,,-9999,-145344.5001,-520505.6528,
L80,L80:2010,-14.54207589,-52.04679206,,-9999,-145420.7589,-520467.9206,
L80,L80:2010,-14.54980743,-52.04320147,,-9999,-145498.0743,-520432.0147,
L80,L80:2010,-14.55766977,-52.03985722,,-9999,-145576.6977,-520398.5722,
L80,L80:2010,-14.56566448,-52.03678268,,-9999,-145656.6448,-520367.8268,
L80,L80:2010,-14.57379364,-52.03398806,,-9999,-145737.9364,-520339.8806,
L80,L80:2010,-14.58205864,-52.03150324,,-9999,-145820.5864,-520315.0324,
L80,L80:2010,-14.5904524,-52.02935159,,-9999,-145904.524,-520293.5159,
L80,L80:2010,-14.59895191,-52.02751033,,-9999,-145989.5191,-520275.1033,
L80,L80:2010,-14.60754654,-52.02597879,,-9999,-146075.4654,-520259.7879,
L80,L80:2010,-14.6162317,-52.02480515,,-9999,-146162.317,-520248.0515,
L80,L80:2010,-14.62499185,-52.02394854,,-9999,-146249.9185,-520239.4854,
L80,L80:2010,-14.63381294,-52.02340219,,-9999,-146338.1294,-520234.0219,
L80,L80:2010,-14.64267727,-52.02313509,,-9999,-146426.7727,-520231.3509,
L80,L80:2010,-14.65157732,-52.02312979,,-9999,-146515.7732,-520231.2979,
L80,L80:2010,-14.66050507,-52.02337622,,-9999,-146605.0507,-520233.7622,
L80,L80:2010,-14.6694483,-52.02385511,,-9999,-146694.483,-520238.5511,
L80,L80:2010,-14.67839932,-52.02451598,,-9999,-146783.9932,-520245.1598,
