LineNum,LineFull,SCALE_X_ESPG_3031,SCALE_Y_ESPG_3031,SCALE_Dice_SurfElev,,X_EPSG_3031,Y_EPSG_3031,DICE_SurfElev
T1080,T1080:2007,0.159615422,-136.4376908,,-9999,1596.154224,-1364376.908,
T1080,T1080:2007,0.160599216,-136.4300761,,-9999,1605.992156,-1364300.761,
T1080,T1080:2007,0.161666703,-136.421518,,-9999,1616.667034,-1364215.18,
T1080,T1080:2007,0.162664322,-136.412952,,-9999,1626.643221,-1364129.52,
T1080,T1080:2007,0.16355979,-136.4043732,,-9999,1635.597901,-1364043.732,
T1080,T1080:2007,0.16433236,-136.3957804,,-9999,1643.323603,-1363957.804,
T1080,T1080:2007,0.164973118,-136.3871753,,-9999,1649.731184,-1363871.753,
T1080,T1080:2007,0.165477538,-136.3785601,,-9999,1654.775376,-1363785.601,
T1080,T1080:2007,0.165845583,-136.3699358,,-9999,1658.455829,-1363699.358,
T1080,T1080:2007,0.166084384,-136.3613032,,-9999,1660.843842,-1363613.032,
T1080,T1080:2007,0.16621098,-136.3526652,,-9999,1662.109803,-1363526.652,
T1080,T1080:2007,0.166251109,-136.3440239,,-9999,1662.511088,-1363440.239,
T1080,T1080:2007,0.1662333,-136.3353775,,-9999,1662.332996,-1363353.775,
T1080,T1080:2007,0.16618099,-136.3267271,,-9999,1661.809902,-1363267.271,
T1080,T1080:2007,0.166111435,-136.3180743,,-9999,1661.114355,-1363180.743,
T1080,T1080:2007,0.166037685,-136.3094191,,-9999,1660.376854,-1363094.191,
T1080,T1080:2007,0.165969393,-136.3007616,,-9999,1659.693935,-1363007.616,
T1080,T1080:2007,0.165912199,-136.2921024,,-9999,1659.121992,-1362921.024,
T1080,T1080:2007,0.165869375,-136.2834422,,-9999,1658.693752,-1362834.422,
T1080,T1080:2007,0.16584121,-136.2747812,,-9999,1658.412096,-1362747.812,
T1080,T1080:2007,0.165824956,-136.2661184,,-9999,1658.249563,-1362661.184,
T1080,T1080:2007,0.165815787,-136.2574538,,-9999,1658.15787,-1362574.538,
T1080,T1080:2007,0.165807741,-136.2487862,,-9999,1658.07741,-1362487.862,
T1080,T1080:2007,0.165795753,-136.2401149,,-9999,1657.957529,-1362401.149,
T1080,T1080:2007,0.165777016,-136.2314393,,-9999,1657.770155,-1362314.393,
T1080,T1080:2007,0.165750647,-136.2227593,,-9999,1657.506467,-1362227.593,
T1080,T1080:2007,0.165716507,-136.2140748,,-9999,1657.165068,-1362140.748,
T1080,T1080:2007,0.165676151,-136.2053853,,-9999,1656.761515,-1362053.853,
T1080,T1080:2007,0.165631923,-136.1966899,,-9999,1656.319226,-1361966.899,
T1080,T1080:2007,0.165585619,-136.1879883,,-9999,1655.856191,-1361879.883,
T1080,T1080:2007,0.165539916,-136.1792809,,-9999,1655.399161,-1361792.809,
T1080,T1080:2007,0.165496386,-136.1705676,,-9999,1654.963856,-1361705.676,
T1080,T1080:2007,0.165455803,-136.1618486,,-9999,1654.558034,-1361618.486,
T1080,T1080:2007,0.165417706,-136.1531241,,-9999,1654.177059,-1361531.241,
T1080,T1080:2007,0.165381427,-136.1443938,,-9999,1653.814268,-1361443.938,
T1080,T1080:2007,0.165345379,-136.1356577,,-9999,1653.453791,-1361356.577,
T1080,T1080:2007,0.165308344,-136.1269154,,-9999,1653.083436,-1361269.154,
T1080,T1080:2007,0.165270035,-136.1181673,,-9999,1652.700354,-1361181.673,
T1080,T1080:2007,0.165231587,-136.109414,,-9999,1652.315868,-1361094.14,
T1080,T1080:2007,0.165194034,-136.100655,,-9999,1651.940344,-1361006.55,
T1080,T1080:2007,0.165157831,-136.0918905,,-9999,1651.578307,-1360918.905,
T1080,T1080:2007,0.165124647,-136.0831205,,-9999,1651.246472,-1360831.205,
T1080,T1080:2007,0.165095446,-136.0743451,,-9999,1650.954455,-1360743.451,
T1080,T1080:2007,0.165070193,-136.0655648,,-9999,1650.701933,-1360655.648,
T1080,T1080:2007,0.165047141,-136.0567793,,-9999,1650.471411,-1360567.793,
T1080,T1080:2007,0.165025057,-136.047989,,-9999,1650.25057,-1360479.89,
T1080,T1080:2007,0.165003826,-136.0391946,,-9999,1650.038263,-1360391.946,
T1080,T1080:2007,0.164984052,-136.0303964,,-9999,1649.84052,-1360303.964,
T1080,T1080:2007,0.164966863,-136.0215947,,-9999,1649.668625,-1360215.947,
T1080,T1080:2007,0.164948244,-136.0127899,,-9999,1649.482436,-1360127.899,
T1080,T1080:2007,0.164924067,-136.0039809,,-9999,1649.240673,-1360039.809,
T1080,T1080:2007,0.164894411,-135.9951686,,-9999,1648.944108,-1359951.686,
T1080,T1080:2007,0.164862477,-135.9863541,,-9999,1648.624769,-1359863.541,
T1080,T1080:2007,0.164828931,-135.9775373,,-9999,1648.28931,-1359775.373,
T1080,T1080:2007,0.164792486,-135.9687181,,-9999,1647.924858,-1359687.181,
T1080,T1080:2007,0.164750782,-135.9598965,,-9999,1647.507822,-1359598.965,
T1080,T1080:2007,0.16470144,-135.9510723,,-9999,1647.014403,-1359510.723,
T1080,T1080:2007,0.164644336,-135.9422459,,-9999,1646.443359,-1359422.459,
T1080,T1080:2007,0.164581411,-135.9334179,,-9999,1645.814108,-1359334.179,
T1080,T1080:2007,0.164514577,-135.924589,,-9999,1645.145772,-1359245.89,
T1080,T1080:2007,0.164444249,-135.9157586,,-9999,1644.442488,-1359157.586,
T1080,T1080:2007,0.164371485,-135.9069266,,-9999,1643.714849,-1359069.266,
T1080,T1080:2007,0.164296658,-135.8980941,,-9999,1642.966577,-1358980.941,
T1080,T1080:2007,0.164219091,-135.8892614,,-9999,1642.190912,-1358892.614,
T1080,T1080:2007,0.164136914,-135.8804269,,-9999,1641.369139,-1358804.269,
T1080,T1080:2007,0.16405101,-135.8715915,,-9999,1640.510097,-1358715.915,
T1080,T1080:2007,0.163963051,-135.8627558,,-9999,1639.630512,-1358627.558,
T1080,T1080:2007,0.163873984,-135.8539197,,-9999,1638.739836,-1358539.197,
T1080,T1080:2007,0.163784341,-135.8450825,,-9999,1637.843413,-1358450.825,
T1080,T1080:2007,0.163693249,-135.8362442,,-9999,1636.932487,-1358362.442,
T1080,T1080:2007,0.16360088,-135.8274052,,-9999,1636.008795,-1358274.052,
T1080,T1080:2007,0.163509681,-135.8185662,,-9999,1635.096807,-1358185.662,
T1080,T1080:2007,0.163420223,-135.8097273,,-9999,1634.202234,-1358097.273,
T1080,T1080:2007,0.163333288,-135.8008881,,-9999,1633.332877,-1358008.881,
T1080,T1080:2007,0.163249317,-135.7920479,,-9999,1632.493168,-1357920.479,
T1080,T1080:2007,0.163169323,-135.783207,,-9999,1631.693226,-1357832.07,
T1080,T1080:2007,0.163093496,-135.7743664,,-9999,1630.934963,-1357743.664,
T1080,T1080:2007,0.163022954,-135.7655265,,-9999,1630.229542,-1357655.265,
T1080,T1080:2007,0.162956904,-135.7566867,,-9999,1629.569043,-1357566.867,
T1080,T1080:2007,0.162894179,-135.7478462,,-9999,1628.94179,-1357478.462,
T1080,T1080:2007,0.162834609,-135.7390062,,-9999,1628.346091,-1357390.062,
T1080,T1080:2007,0.162778141,-135.730168,,-9999,1627.781409,-1357301.68,
T1080,T1080:2007,0.162724572,-135.7213313,,-9999,1627.245717,-1357213.313,
T1080,T1080:2007,0.162672085,-135.7124954,,-9999,1626.720846,-1357124.954,
T1080,T1080:2007,0.16261779,-135.7036609,,-9999,1626.177904,-1357036.609,
T1080,T1080:2007,0.16256043,-135.6948272,,-9999,1625.604302,-1356948.272,
T1080,T1080:2007,0.162499992,-135.6859945,,-9999,1624.99992,-1356859.945,
T1080,T1080:2007,0.162438765,-135.6771635,,-9999,1624.387655,-1356771.635,
T1080,T1080:2007,0.162379125,-135.6683345,,-9999,1623.791245,-1356683.345,
T1080,T1080:2007,0.162323306,-135.6595068,,-9999,1623.233055,-1356595.068,
T1080,T1080:2007,0.162271745,-135.6506805,,-9999,1622.717447,-1356506.805,
T1080,T1080:2007,0.162224084,-135.6418554,,-9999,1622.240835,-1356418.554,
T1080,T1080:2007,0.162178649,-135.6330314,,-9999,1621.786491,-1356330.314,
T1080,T1080:2007,0.162133902,-135.6242085,,-9999,1621.339018,-1356242.085,
T1080,T1080:2007,0.162089936,-135.6153864,,-9999,1620.899362,-1356153.864,
T1080,T1080:2007,0.162048142,-135.6065656,,-9999,1620.481415,-1356065.656,
T1080,T1080:2007,0.162010237,-135.597746,,-9999,1620.102369,-1355977.46,
T1080,T1080:2007,0.161975497,-135.5889277,,-9999,1619.754971,-1355889.277,
T1080,T1080:2007,0.161942356,-135.5801108,,-9999,1619.423564,-1355801.108,
T1080,T1080:2007,0.161908479,-135.5712952,,-9999,1619.084788,-1355712.952,
T1080,T1080:2007,0.161872082,-135.5624803,,-9999,1618.720824,-1355624.803,
T1080,T1080:2007,0.161834199,-135.5536666,,-9999,1618.341991,-1355536.666,
T1080,T1080:2007,0.161796509,-135.5448543,,-9999,1617.965089,-1355448.543,
T1080,T1080:2007,0.161759391,-135.5360431,,-9999,1617.593905,-1355360.431,
T1080,T1080:2007,0.16172198,-135.5272327,,-9999,1617.219795,-1355272.327,
