LineNum,LineFull,SCALE_X_ESPG_3031,SCALE_Y_ESPG_3031,SCALE_Dice_SurfElev,,X_EPSG_3031,Y_EPSG_3031,DICE_SurfElev
L410,L410:1012,-50.64586611,-85.07884144,0.371793698,0.371793698,-506458.6611,-850788.4144,37.1793698
L410,L410:1012,-50.64049428,-85.07609756,0.372098979,0.372098979,-506404.9428,-850760.9756,37.20989788
L410,L410:1012,-50.63211262,-85.07205771,0.369996758,0.369996758,-506321.1262,-850720.5771,36.99967578
L410,L410:1012,-50.62356471,-85.06829546,0.375567018,0.375567018,-506235.6471,-850682.9546,37.55670182
L410,L410:1012,-50.61483368,-85.06487448,0.369894514,0.369894514,-506148.3368,-850648.7448,36.98945141
L410,L410:1012,-50.60592071,-85.06183601,0.365331112,0.365331112,-506059.2071,-850618.3601,36.53311116
L410,L410:1012,-50.59684136,-85.05919094,0.360597026,0.360597026,-505968.4136,-850591.9094,36.05970258
L410,L410:1012,-50.58761638,-85.05694138,0.366680831,0.366680831,-505876.1638,-850569.4138,36.66808306
L410,L410:1012,-50.57827211,-85.05508227,0.37552408,0.37552408,-505782.7211,-850550.8227,37.55240804
L410,L410:1012,-50.56883606,-85.05359093,0.377952489,0.377952489,-505688.3606,-850535.9093,37.79524888
L410,L410:1012,-50.55933285,-85.05242718,0.366206982,0.366206982,-505593.3285,-850524.2718,36.62069824
L410,L410:1012,-50.54978451,-85.05154006,0.359950621,0.359950621,-505497.8451,-850515.4006,35.99506212
L410,L410:1012,-50.54021162,-85.05087833,0.359171929,0.359171929,-505402.1162,-850508.7833,35.91719286
L410,L410:1012,-50.53062768,-85.05038761,0.359609106,0.359609106,-505306.2768,-850503.8761,35.96091057
L410,L410:1012,-50.52103898,-85.05001696,0.361073976,0.361073976,-505210.3898,-850500.1696,36.10739757
L410,L410:1012,-50.51145179,-85.04972444,0.350651814,0.350651814,-505114.5179,-850497.2444,35.06518136
L410,L410:1012,-50.50186999,-85.04947509,0.349273374,0.349273374,-505018.6999,-850494.7509,34.92733743
L410,L410:1012,-50.49229381,-85.04924087,0.355934697,0.355934697,-504922.9381,-850492.4087,35.59346965
L410,L410:1012,-50.48272298,-85.04900521,0.370314016,0.370314016,-504827.2298,-850490.0521,37.03140159
L410,L410:1012,-50.47315626,-85.04875935,0.372783621,0.372783621,-504731.5626,-850487.5935,37.2783621
L410,L410:1012,-50.46359155,-85.0484985,0.37386203,0.37386203,-504635.9155,-850484.985,37.38620295
L410,L410:1012,-50.45402517,-85.04822406,0.363277355,0.363277355,-504540.2517,-850482.2406,36.32773551
L410,L410:1012,-50.4444531,-85.04793989,0.350766617,0.350766617,-504444.531,-850479.3989,35.0766617
L410,L410:1012,-50.43487219,-85.04765295,0.346660146,0.346660146,-504348.7219,-850476.5295,34.66601457
L410,L410:1012,-50.42528074,-85.04736887,0.350921616,0.350921616,-504252.8074,-850473.6887,35.09216157
L410,L410:1012,-50.41567865,-85.04709223,0.348047311,0.348047311,-504156.7865,-850470.9223,34.80473109
L410,L410:1012,-50.40606652,-85.04682322,0.351995691,0.351995691,-504060.6652,-850468.2322,35.19956913
L410,L410:1012,-50.3964447,-85.04655922,0.358211562,0.358211562,-503964.447,-850465.5922,35.82115618
L410,L410:1012,-50.38681379,-85.04629848,0.364486527,0.364486527,-503868.1379,-850462.9848,36.4486527
L410,L410:1012,-50.37717451,-85.04603889,0.370838559,0.370838559,-503771.7451,-850460.3889,37.08385594
L410,L410:1012,-50.36752846,-85.04577872,0.367600526,0.367600526,-503675.2846,-850457.7872,36.76005258
L410,L410:1012,-50.35787631,-85.04551864,0.379713551,0.379713551,-503578.7631,-850455.1864,37.97135514
L410,L410:1012,-50.34821804,-85.04525809,0.38168832,0.38168832,-503482.1804,-850452.5809,38.16883197
L410,L410:1012,-50.33855353,-85.04499808,0.387694334,0.387694334,-503385.5353,-850449.9808,38.76943345
