LineNum,LineFull,SCALE_X_ESPG_3031,SCALE_Y_ESPG_3031,SCALE_Dice_SurfElev,,X_EPSG_3031,Y_EPSG_3031,DICE_SurfElev
T1060,T1060:1016,-10.83044125,-130.8388439,,-9999,-108304.4125,-1308388.439,
T1060,T1060:1016,-10.83067485,-130.836586,,-9999,-108306.7485,-1308365.86,
T1060,T1060:1016,-10.83151998,-130.8283747,,-9999,-108315.1998,-1308283.747,
T1060,T1060:1016,-10.83234062,-130.8201589,,-9999,-108323.4062,-1308201.589,
T1060,T1060:1016,-10.83311256,-130.8119351,,-9999,-108331.1256,-1308119.351,
T1060,T1060:1016,-10.83381309,-130.8037009,,-9999,-108338.1309,-1308037.009,
T1060,T1060:1016,-10.83442861,-130.7954569,,-9999,-108344.2861,-1307954.569,
T1060,T1060:1016,-10.83495137,-130.7872052,,-9999,-108349.5137,-1307872.052,
T1060,T1060:1016,-10.835386,-130.7789486,,-9999,-108353.86,-1307789.486,
T1060,T1060:1016,-10.83574121,-130.7706894,,-9999,-108357.4121,-1307706.894,
T1060,T1060:1016,-10.83601103,-130.7624259,,-9999,-108360.1103,-1307624.259,
T1060,T1060:1016,-10.83618904,-130.7541562,,-9999,-108361.8904,-1307541.562,
T1060,T1060:1016,-10.83627571,-130.7458807,,-9999,-108362.7571,-1307458.807,
T1060,T1060:1016,-10.83627312,-130.7376027,,-9999,-108362.7312,-1307376.027,
T1060,T1060:1016,-10.83619741,-130.7293257,,-9999,-108361.9741,-1307293.257,
T1060,T1060:1016,-10.8360764,-130.7210502,,-9999,-108360.764,-1307210.502,
T1060,T1060:1016,-10.83593573,-130.7127751,,-9999,-108359.3573,-1307127.751,
T1060,T1060:1016,-10.83579591,-130.7044994,,-9999,-108357.9591,-1307044.994,
T1060,T1060:1016,-10.83567092,-130.6962238,,-9999,-108356.7092,-1306962.238,
T1060,T1060:1016,-10.83556587,-130.687949,,-9999,-108355.6587,-1306879.49,
T1060,T1060:1016,-10.83547946,-130.6796746,,-9999,-108354.7946,-1306796.746,
T1060,T1060:1016,-10.8354089,-130.6714007,,-9999,-108354.089,-1306714.007,
T1060,T1060:1016,-10.83535378,-130.6631274,,-9999,-108353.5378,-1306631.274,
T1060,T1060:1016,-10.83531246,-130.6548561,,-9999,-108353.1246,-1306548.561,
T1060,T1060:1016,-10.83528164,-130.6465874,,-9999,-108352.8164,-1306465.874,
T1060,T1060:1016,-10.8352575,-130.6383196,,-9999,-108352.575,-1306383.196,
T1060,T1060:1016,-10.83523696,-130.6300515,,-9999,-108352.3696,-1306300.515,
T1060,T1060:1016,-10.83521654,-130.621784,,-9999,-108352.1654,-1306217.84,
T1060,T1060:1016,-10.83519363,-130.6135182,,-9999,-108351.9363,-1306135.182,
T1060,T1060:1016,-10.83516911,-130.6052539,,-9999,-108351.6911,-1306052.539,
T1060,T1060:1016,-10.83514412,-130.5969906,,-9999,-108351.4412,-1305969.906,
T1060,T1060:1016,-10.83512161,-130.5887282,,-9999,-108351.2161,-1305887.282,
T1060,T1060:1016,-10.83510116,-130.5804673,,-9999,-108351.0116,-1305804.673,
T1060,T1060:1016,-10.83508215,-130.5722077,,-9999,-108350.8215,-1305722.077,
T1060,T1060:1016,-10.83506422,-130.5639489,,-9999,-108350.6422,-1305639.489,
T1060,T1060:1016,-10.83504701,-130.5556904,,-9999,-108350.4701,-1305556.904,
T1060,T1060:1016,-10.83503086,-130.5474321,,-9999,-108350.3086,-1305474.321,
T1060,T1060:1016,-10.83501541,-130.5391741,,-9999,-108350.1541,-1305391.741,
T1060,T1060:1016,-10.83499814,-130.5309169,,-9999,-108349.9814,-1305309.169,
T1060,T1060:1016,-10.83497806,-130.5226597,,-9999,-108349.7806,-1305226.597,
T1060,T1060:1016,-10.83495391,-130.5144022,,-9999,-108349.5391,-1305144.022,
T1060,T1060:1016,-10.83492674,-130.5061442,,-9999,-108349.2674,-1305061.442,
T1060,T1060:1016,-10.83489683,-130.4978868,,-9999,-108348.9683,-1304978.868,
T1060,T1060:1016,-10.83486451,-130.4896302,,-9999,-108348.6451,-1304896.302,
T1060,T1060:1016,-10.83483093,-130.4813742,,-9999,-108348.3093,-1304813.742,
T1060,T1060:1016,-10.83479802,-130.4731178,,-9999,-108347.9802,-1304731.178,
T1060,T1060:1016,-10.83476798,-130.4648607,,-9999,-108347.6798,-1304648.607,
T1060,T1060:1016,-10.83474047,-130.4566033,,-9999,-108347.4047,-1304566.033,
T1060,T1060:1016,-10.83471407,-130.4483462,,-9999,-108347.1407,-1304483.462,
T1060,T1060:1016,-10.83468834,-130.4400894,,-9999,-108346.8834,-1304400.894,
T1060,T1060:1016,-10.83466211,-130.4318323,,-9999,-108346.6211,-1304318.323,
T1060,T1060:1016,-10.83463437,-130.4235747,,-9999,-108346.3437,-1304235.747,
T1060,T1060:1016,-10.83460544,-130.4153165,,-9999,-108346.0544,-1304153.165,
T1060,T1060:1016,-10.83457477,-130.4070577,,-9999,-108345.7477,-1304070.577,
T1060,T1060:1016,-10.83454277,-130.3987991,,-9999,-108345.4277,-1303987.991,
T1060,T1060:1016,-10.83451241,-130.3905406,,-9999,-108345.1241,-1303905.406,
T1060,T1060:1016,-10.83448415,-130.3822829,,-9999,-108344.8415,-1303822.829,
T1060,T1060:1016,-10.83445716,-130.3740265,,-9999,-108344.5716,-1303740.265,
T1060,T1060:1016,-10.83443076,-130.3657718,,-9999,-108344.3076,-1303657.718,
T1060,T1060:1016,-10.83440577,-130.3575192,,-9999,-108344.0577,-1303575.192,
T1060,T1060:1016,-10.83438432,-130.3492685,,-9999,-108343.8432,-1303492.685,
T1060,T1060:1016,-10.83436813,-130.3410201,,-9999,-108343.6813,-1303410.201,
T1060,T1060:1016,-10.83435608,-130.3327738,,-9999,-108343.5608,-1303327.738,
T1060,T1060:1016,-10.83434459,-130.3245296,,-9999,-108343.4459,-1303245.296,
T1060,T1060:1016,-10.83433245,-130.3162874,,-9999,-108343.3245,-1303162.874,
T1060,T1060:1016,-10.83431888,-130.3080475,,-9999,-108343.1888,-1303080.475,
T1060,T1060:1016,-10.83430239,-130.2998108,,-9999,-108343.0239,-1302998.108,
T1060,T1060:1016,-10.83428342,-130.2915771,,-9999,-108342.8342,-1302915.771,
T1060,T1060:1016,-10.83426263,-130.2833468,,-9999,-108342.6263,-1302833.468,
T1060,T1060:1016,-10.83424035,-130.2751203,,-9999,-108342.4035,-1302751.203,
T1060,T1060:1016,-10.83421824,-130.2668979,,-9999,-108342.1824,-1302668.979,
T1060,T1060:1016,-10.83419695,-130.2586796,,-9999,-108341.9695,-1302586.796,
T1060,T1060:1016,-10.83417599,-130.2504659,,-9999,-108341.7599,-1302504.659,
T1060,T1060:1016,-10.83415528,-130.2422566,,-9999,-108341.5528,-1302422.566,
T1060,T1060:1016,-10.83413586,-130.2340515,,-9999,-108341.3586,-1302340.515,
T1060,T1060:1016,-10.83411766,-130.2258508,,-9999,-108341.1766,-1302258.508,
T1060,T1060:1016,-10.83410035,-130.2176541,,-9999,-108341.0035,-1302176.541,
T1060,T1060:1016,-10.83408361,-130.2094616,,-9999,-108340.8361,-1302094.616,
T1060,T1060:1016,-10.83406578,-130.2012733,,-9999,-108340.6578,-1302012.733,
T1060,T1060:1016,-10.83404641,-130.1930897,,-9999,-108340.4641,-1301930.897,
T1060,T1060:1016,-10.83402693,-130.1849109,,-9999,-108340.2693,-1301849.109,
T1060,T1060:1016,-10.83400636,-130.1767368,,-9999,-108340.0636,-1301767.368,
T1060,T1060:1016,-10.83398516,-130.1685674,,-9999,-108339.8516,-1301685.674,
T1060,T1060:1016,-10.83396381,-130.1604037,,-9999,-108339.6381,-1301604.037,
T1060,T1060:1016,-10.833943,-130.1522459,,-9999,-108339.43,-1301522.459,
T1060,T1060:1016,-10.83392304,-130.1440934,,-9999,-108339.2304,-1301440.934,
T1060,T1060:1016,-10.83390452,-130.1359461,,-9999,-108339.0452,-1301359.461,
T1060,T1060:1016,-10.83388745,-130.1278039,,-9999,-108338.8745,-1301278.039,
