LineNum,LineFull,SCALE_X_ESPG_3031,SCALE_Y_ESPG_3031,SCALE_Dice_SurfElev,,X_EPSG_3031,Y_EPSG_3031,DICE_SurfElev
L680,L680:1007,39.41257687,-111.9904394,,-9999,394125.7687,-1119904.394,
L680,L680:1007,39.40941213,-111.9905104,,-9999,394094.1213,-1119905.104,
L680,L680:1007,39.40038408,-111.9907887,,-9999,394003.8408,-1119907.887,
L680,L680:1007,39.39137604,-111.9911467,,-9999,393913.7604,-1119911.467,
L680,L680:1007,39.38238903,-111.9915345,,-9999,393823.8903,-1119915.345,
L680,L680:1007,39.37342606,-111.9919043,,-9999,393734.2606,-1119919.043,
L680,L680:1007,39.36447682,-111.9922359,,-9999,393644.7682,-1119922.359,
L680,L680:1007,39.35552888,-111.992535,,-9999,393555.2888,-1119925.35,
L680,L680:1007,39.3465713,-111.9928085,,-9999,393465.713,-1119928.085,
L680,L680:1007,39.33759717,-111.9930641,,-9999,393375.9717,-1119930.641,
L680,L680:1007,39.32860282,-111.9933043,,-9999,393286.0282,-1119933.043,
L680,L680:1007,39.31958508,-111.9935327,,-9999,393195.8508,-1119935.327,
L680,L680:1007,39.31054085,-111.9937565,,-9999,393105.4085,-1119937.565,
L680,L680:1007,39.30146757,-111.9939805,,-9999,393014.6757,-1119939.805,
L680,L680:1007,39.29236327,-111.9942182,,-9999,392923.6327,-1119942.182,
L680,L680:1007,39.28322667,-111.9944843,,-9999,392832.2667,-1119944.843,
L680,L680:1007,39.27405779,-111.9947707,,-9999,392740.5779,-1119947.707,
L680,L680:1007,39.26485968,-111.9950594,,-9999,392648.5968,-1119950.594,
L680,L680:1007,39.25563691,-111.9953325,,-9999,392556.3691,-1119953.325,
L680,L680:1007,39.24639283,-111.9955797,,-9999,392463.9283,-1119955.797,
L680,L680:1007,39.23712962,-111.9958008,,-9999,392371.2962,-1119958.008,
L680,L680:1007,39.22784787,-111.9960089,,-9999,392278.4787,-1119960.089,
