LineNum,LineFull,SCALE_X_ESPG_3031,SCALE_Y_ESPG_3031,SCALE_Dice_SurfElev,,X_EPSG_3031,Y_EPSG_3031,DICE_SurfElev
L550,L550:1017,37.41631575,-99.14737251,,-9999,374163.1575,-991473.7251,
L550,L550:1017,37.41192628,-99.14739159,,-9999,374119.2628,-991473.9159,
L550,L550:1017,37.40195723,-99.14748886,,-9999,374019.5723,-991474.8886,
L550,L550:1017,37.39199201,-99.14761732,,-9999,373919.9201,-991476.1732,
L550,L550:1017,37.38202585,-99.14773067,,-9999,373820.2585,-991477.3067,
L550,L550:1017,37.3720603,-99.14781864,,-9999,373720.603,-991478.1864,
L550,L550:1017,37.3620941,-99.1479038,,-9999,373620.941,-991479.038,
L550,L550:1017,37.35212782,-99.14797133,,-9999,373521.2782,-991479.7133,
L550,L550:1017,37.34216266,-99.14800131,,-9999,373421.6266,-991480.0131,
L550,L550:1017,37.33219991,-99.1479956,,-9999,373321.9991,-991479.956,
L550,L550:1017,37.32223892,-99.14796095,,-9999,373222.3892,-991479.6095,
L550,L550:1017,37.31228158,-99.14789564,,-9999,373122.8158,-991478.9564,
L550,L550:1017,37.30233102,-99.14776208,,-9999,373023.3102,-991477.6208,
L550,L550:1017,37.29238776,-99.1475658,,-9999,372923.8776,-991475.658,
L550,L550:1017,37.28244962,-99.1473115,,-9999,372824.4962,-991473.115,
L550,L550:1017,37.2725194,-99.14699285,,-9999,372725.194,-991469.9285,
L550,L550:1017,37.26259857,-99.14661929,,-9999,372625.9857,-991466.1929,
L550,L550:1017,37.25268353,-99.14621983,,-9999,372526.8353,-991462.1983,
L550,L550:1017,37.24277985,-99.14574171,,-9999,372427.7985,-991457.4171,
L550,L550:1017,37.23288855,-99.14514049,,-9999,372328.8855,-991451.4049,
L550,L550:1017,37.22300975,-99.14441411,,-9999,372230.0975,-991444.1411,
L550,L550:1017,37.21314612,-99.14356672,,-9999,372131.4612,-991435.6672,
L550,L550:1017,37.20329812,-99.14260233,,-9999,372032.9812,-991426.0233,
L550,L550:1017,37.19346387,-99.14154787,,-9999,371934.6387,-991415.4787,
L550,L550:1017,37.1836424,-99.14042346,,-9999,371836.424,-991404.2346,
L550,L550:1017,37.17383382,-99.13924135,,-9999,371738.3382,-991392.4135,
L550,L550:1017,37.16403675,-99.13801544,,-9999,371640.3675,-991380.1544,
L550,L550:1017,37.15424628,-99.13676674,,-9999,371542.4628,-991367.6674,
L550,L550:1017,37.14445736,-99.13550481,,-9999,371444.5736,-991355.0481,
L550,L550:1017,37.13467162,-99.13421937,,-9999,371346.7162,-991342.1937,
L550,L550:1017,37.12488949,-99.13290663,,-9999,371248.8949,-991329.0663,
L550,L550:1017,37.11510581,-99.13157811,,-9999,371151.0581,-991315.7811,
L550,L550:1017,37.10531835,-99.13023755,,-9999,371053.1835,-991302.3755,
L550,L550:1017,37.09552501,-99.12888903,,-9999,370955.2501,-991288.8903,
L550,L550:1017,37.08572733,-99.127528,,-9999,370857.2733,-991275.28,
L550,L550:1017,37.07592391,-99.12615925,,-9999,370759.2391,-991261.5925,
L550,L550:1017,37.0661157,-99.12478277,,-9999,370661.157,-991247.8277,
L550,L550:1017,37.05630467,-99.12339392,,-9999,370563.0467,-991233.9392,
L550,L550:1017,37.04649167,-99.12198965,,-9999,370464.9167,-991219.8965,
L550,L550:1017,37.03668073,-99.1205645,,-9999,370366.8073,-991205.645,
L550,L550:1017,37.02687527,-99.11911498,,-9999,370268.7527,-991191.1498,
